-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  35.8136   Longitude -86.6345 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 209.36 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,1981,99.62,99.6,99.12,99.42,98.94,99.1,99.22,99.17,99.3,99.5,99.4,99.43,99.32
PS,1982,99.43,99.68,99.31,99.28,99.18,98.96,99.2,99.29,99.36,99.52,99.65,99.56,99.37
PS,1983,99.5,99.18,98.67,98.72,98.98,99.1,99.38,99.27,99.42,99.49,99.09,99.66,99.21
PS,1984,99.85,99.15,99.07,98.69,99.22,99.21,99.23,99.22,99.49,99.5,99.62,99.68,99.33
PS,1985,99.48,99.74,99.39,99.27,98.92,99.05,99.16,99.28,99.54,99.42,99.33,99.66,99.35
PS,1986,99.7,99.07,99.46,99.14,99.1,99.15,99.24,99.22,99.46,99.51,99.57,99.73,99.36
PS,1987,99.27,99.32,99.15,98.97,99.31,99.16,99.3,99.18,99.15,99.64,99.6,99.37,99.29
PS,1988,99.94,99.61,99.37,98.82,99.1,99.16,99.27,99.13,99.28,99.55,99.14,99.81,99.35
PS,1989,99.73,99.87,99.34,99.22,99.16,99.08,99.24,99.22,99.3,99.51,99.29,99.62,99.38
PS,1990,99.45,99.56,99.7,99.37,99.04,99.19,99.27,99.22,99.27,99.39,99.58,99.62,99.39
PS,1991,99.65,99.52,98.85,99.16,99.27,99.19,99.17,99.29,99.5,99.42,99.69,99.81,99.38
PS,1992,99.44,99.25,99.19,99.21,99.31,98.79,99.15,99.37,99.42,99.38,99.41,99.67,99.3
PS,1993,99.76,99.52,99.29,98.97,99.08,99.18,99.17,99.22,99.25,99.32,99.65,99.4,99.32
PS,1994,99.78,99.65,99.16,99.31,99.22,98.99,99.2,99.32,99.29,99.32,99.51,99.71,99.37
PS,1995,99.29,99.46,99.47,99.0,98.96,99.06,99.09,99.02,99.28,99.16,99.51,99.63,99.24
PS,1996,99.3,99.32,99.3,99.08,99.19,99.14,99.14,99.38,99.0,99.36,99.73,99.38,99.28
PS,1997,99.55,99.71,99.38,99.13,99.13,98.86,99.19,99.26,99.12,99.41,99.22,99.07,99.25
PS,1998,99.31,98.82,99.19,98.95,98.82,98.95,99.16,99.28,99.03,99.61,99.48,99.75,99.2
PS,1999,99.48,99.42,99.42,99.0,99.11,99.21,99.3,99.0,99.11,99.54,99.7,99.56,99.32
PS,2000,99.71,99.72,99.27,99.11,99.08,99.31,99.07,99.25,99.18,99.76,99.33,99.85,99.39
PS,2001,99.65,99.75,99.15,99.48,99.14,99.24,99.15,99.24,99.26,99.58,99.64,99.43,99.39
PS,2002,99.44,99.69,99.49,99.46,99.32,99.22,99.26,99.27,99.1,99.27,99.4,99.4,99.36
PS,2003,99.69,99.23,98.98,99.04,98.93,98.98,99.19,99.21,99.28,99.23,99.5,99.53,99.23
PS,2004,99.55,99.66,99.65,99.21,99.25,99.24,99.07,99.23,99.28,99.13,99.53,99.61,99.37
PS,2005,99.81,99.55,98.85,98.94,99.15,99.01,99.11,99.06,99.36,99.3,99.36,99.39,99.24
PS,2006,99.24,99.48,99.41,99.01,98.89,99.16,99.26,99.1,99.08,99.19,99.45,99.83,99.26
PS,2007,99.72,99.4,99.58,99.13,99.44,99.08,99.1,99.07,99.41,99.25,99.62,99.46,99.36
PS,2008,99.78,99.23,99.31,99.2,98.81,99.14,99.14,98.95,99.28,99.65,99.48,99.59,99.3
PS,2009,99.45,99.66,99.47,99.06,99.15,98.8,99.04,99.24,99.2,99.15,99.47,99.38,99.25
PS,2010,99.52,99.19,98.91,99.07,99.08,99.1,99.19,98.99,99.12,99.24,99.41,99.47,99.19
PS,2011,99.37,99.4,99.37,98.82,98.95,99.02,99.03,98.85,99.06,99.28,99.42,99.77,99.19
PS,2012,99.41,99.52,99.39,99.11,99.07,99.0,99.11,99.07,99.23,99.15,99.76,99.25,99.25
PS,2013,99.74,99.26,99.31,99.28,99.2,98.97,99.24,99.27,99.17,99.35,99.89,99.64,99.36
PS,2014,99.55,99.42,99.3,99.03,99.25,99.08,99.21,99.11,99.35,99.06,99.61,99.7,99.31
PS,2015,99.82,99.68,99.61,99.06,99.54,99.12,99.03,99.14,99.22,99.31,99.63,99.31,99.37
PS,2016,99.45,99.35,99.19,99.24,99.17,99.12,99.17,99.22,99.29,99.5,99.59,99.75,99.34
