-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  45.2403   Longitude -69.342 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 136.75 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,1981,99.4,100.34,98.9,99.55,99.7,99.42,99.75,99.94,99.75,100.1,99.52,99.4,99.64
PS,1982,99.65,100.17,99.95,99.36,100.09,99.74,99.71,99.82,100.17,100.2,100.31,100.31,99.95
PS,1983,100.04,99.99,99.51,99.62,99.83,99.82,99.55,99.9,100.06,100.43,99.51,100.05,99.86
PS,1984,100.34,99.78,99.81,99.75,99.61,99.71,99.7,99.83,100.16,100.46,99.97,100.16,99.94
PS,1985,98.96,99.97,99.71,99.72,99.53,99.47,99.72,100.15,100.27,100.27,100.44,99.62,99.82
PS,1986,99.64,99.7,99.87,99.8,99.83,99.55,99.73,99.92,100.17,100.1,100.32,100.32,99.91
PS,1987,99.44,99.57,100.12,99.94,100.07,99.59,99.81,99.87,99.93,100.08,100.13,99.5,99.84
PS,1988,100.24,99.89,99.7,99.31,99.94,99.36,99.82,99.82,99.92,99.95,99.64,99.88,99.79
PS,1989,99.99,100.26,100.44,99.68,99.75,99.86,99.92,99.76,100.24,100.1,99.4,99.59,99.92
PS,1990,99.63,100.04,100.42,99.89,99.7,99.62,99.87,100.08,99.95,99.92,99.58,100.11,99.9
PS,1991,100.18,99.74,99.41,100.07,99.9,99.67,99.7,99.85,100.17,100.25,100.15,99.95,99.92
PS,1992,99.58,99.67,99.62,99.85,100.31,99.55,99.66,100.05,100.37,99.89,100.34,100.15,99.92
PS,1993,100.31,100.03,100.11,99.9,99.69,99.67,99.65,100.03,99.91,100.03,100.24,99.81,99.95
PS,1994,100.21,100.2,99.43,99.84,99.51,99.6,99.93,99.89,99.82,100.03,99.85,100.38,99.89
PS,1995,99.77,99.47,100.18,99.59,99.68,99.86,99.69,99.89,100.19,99.84,99.91,99.54,99.8
PS,1996,100.05,99.41,99.74,99.44,99.82,99.91,99.5,100.17,99.83,100.05,100.28,100.17,99.87
PS,1997,99.58,100.14,99.75,99.4,99.27,99.73,99.63,99.85,99.68,100.02,99.69,99.14,99.65
PS,1998,100.24,99.86,99.86,99.57,99.64,99.38,99.55,100.07,99.45,99.98,99.77,99.93,99.78
PS,1999,100.31,100.0,99.51,99.51,100.08,100.03,99.59,99.68,99.93,100.08,99.89,99.87,99.87
PS,2000,99.7,100.11,99.87,99.71,99.72,99.85,99.82,99.92,99.92,100.09,99.66,99.88,99.85
PS,2001,99.76,100.09,99.55,100.03,100.01,99.82,99.67,99.82,100.06,99.93,100.24,99.7,99.89
PS,2002,99.43,99.81,100.28,100.05,99.78,99.83,99.67,100.05,99.99,100.24,99.57,99.57,99.86
PS,2003,99.46,99.72,99.8,100.1,99.98,99.6,99.67,99.87,100.36,99.71,99.9,99.63,99.82
PS,2004,99.26,100.03,100.29,99.68,99.94,99.78,99.8,99.87,100.34,100.02,100.16,99.95,99.93
PS,2005,100.49,100.19,99.11,99.77,99.9,99.79,99.84,99.93,100.02,99.86,99.84,99.52,99.85
PS,2006,99.65,99.45,99.44,99.69,99.63,99.68,99.71,99.78,99.89,99.56,100.29,100.08,99.74
PS,2007,99.68,99.13,100.03,99.53,100.13,99.64,99.69,99.77,100.13,100.04,99.9,100.11,99.82
PS,2008,100.0,99.74,99.89,100.19,99.31,99.62,99.69,99.66,100.28,100.11,99.88,99.96,99.86
PS,2009,99.56,99.64,100.31,99.68,99.95,99.57,99.7,99.86,100.17,99.96,100.17,99.7,99.86
PS,2010,99.35,98.88,99.7,99.46,99.69,99.44,99.59,99.83,99.65,99.27,100.06,99.03,99.5
PS,2011,99.51,99.58,100.15,99.63,100.03,99.61,99.47,99.46,100.05,99.76,100.05,100.18,99.79
PS,2012,99.72,99.73,100.1,99.34,100.04,99.66,99.58,99.79,99.99,99.79,100.25,99.89,99.82
PS,2013,99.92,99.67,99.44,100.24,100.08,99.61,99.96,99.82,99.8,100.03,100.04,100.12,99.9
PS,2014,99.67,99.81,99.84,99.97,99.91,99.87,99.63,99.95,100.19,99.65,99.69,100.21,99.87
PS,2015,99.93,99.88,99.87,99.71,100.13,99.86,99.56,99.79,100.15,100.1,100.36,100.18,99.96
PS,2016,99.58,99.74,99.91,99.96,99.76,99.52,99.64,99.93,100.26,100.15,99.79,99.87,99.84
PS,2017,99.79,99.48,100.03,100.0,99.62,99.52,99.76,99.93,99.94,100.13,100.07,99.81,99.84
PS,2018,100.13,100.42,99.49,99.76,99.95,99.63,100.17,99.92,100.53,99.85,99.86,100.05,99.98
PS,2019,99.77,100.07,100.02,99.78,99.8,99.57,99.65,99.75,100.16,100.18,99.86,99.9,99.87
PS,2020,100.01,99.79,100.27,99.36,99.8,99.81,99.66,99.67,100.17,100.18,100.19,99.77,99.89
