-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  43.7038   Longitude -84.7009 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 275.51 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,1981,98.32,98.23,98.0,98.17,98.26,97.98,98.45,98.38,98.33,98.58,98.42,98.19,98.28
PS,1982,98.1,98.77,98.26,98.26,98.32,98.12,98.31,98.48,98.48,98.51,98.48,98.36,98.37
PS,1983,98.47,98.42,97.95,97.87,98.01,98.33,98.36,98.46,98.49,98.66,97.92,98.44,98.28
PS,1984,98.64,98.07,98.29,97.92,98.13,98.18,98.32,98.35,98.63,98.73,98.45,98.39,98.34
PS,1985,98.0,98.47,98.31,98.04,97.99,98.09,98.24,98.52,98.65,98.61,98.48,98.08,98.29
PS,1986,98.29,98.21,98.23,98.13,98.25,98.23,98.29,98.49,98.45,98.61,98.68,98.65,98.38
PS,1987,98.11,98.68,98.56,98.17,98.5,98.12,98.33,98.36,98.23,98.47,98.51,98.1,98.34
PS,1988,98.5,98.29,98.27,97.88,98.28,98.41,98.42,98.23,98.41,98.3,97.77,98.39,98.26
PS,1989,98.32,98.83,98.67,98.25,98.2,98.23,98.55,98.36,98.68,98.45,97.84,98.4,98.4
PS,1990,97.9,98.48,98.75,98.25,98.08,98.0,98.47,98.54,98.36,98.29,98.3,98.41,98.32
PS,1991,98.54,98.28,97.79,98.25,98.42,98.5,98.27,98.57,98.65,98.31,98.44,98.56,98.38
PS,1992,98.18,98.3,98.21,98.28,98.64,98.12,98.14,98.59,98.55,98.41,98.34,98.46,98.35
PS,1993,98.74,98.67,98.53,98.06,98.19,98.26,98.24,98.38,98.32,98.24,98.46,98.27,98.36
PS,1994,98.71,98.7,98.15,98.21,98.32,98.11,98.26,98.44,98.45,98.52,98.37,98.91,98.43
PS,1995,98.19,98.25,98.68,98.07,98.1,98.27,98.1,98.36,98.58,97.89,98.17,98.51,98.26
PS,1996,98.23,98.02,98.4,97.92,98.36,98.17,98.18,98.63,98.17,98.31,98.76,98.12,98.27
PS,1997,98.06,98.61,98.35,98.23,98.04,98.14,98.35,98.39,98.26,98.47,98.13,97.97,98.25
PS,1998,98.33,98.24,98.2,98.16,97.98,97.84,98.28,98.52,98.16,98.73,98.31,98.53,98.28
PS,1999,98.4,98.31,98.64,98.23,98.22,98.4,98.23,98.33,98.26,98.51,98.54,98.35,98.37
PS,2000,98.53,98.53,98.34,98.23,97.94,98.2,98.28,98.42,98.36,98.83,98.17,98.73,98.38
PS,2001,98.34,98.64,98.25,98.37,98.15,98.31,98.33,98.31,98.45,98.22,98.51,98.14,98.33
PS,2002,98.0,98.2,98.46,98.44,98.36,98.25,98.42,98.57,98.39,98.56,98.06,98.21,98.33
PS,2003,98.38,98.29,98.09,98.31,98.11,98.13,98.16,98.44,98.38,98.13,98.26,98.29,98.25
PS,2004,98.4,98.74,98.5,98.23,98.19,98.28,98.16,98.31,98.74,98.2,98.67,98.25,98.39
PS,2005,98.97,98.59,97.92,98.16,98.29,98.12,98.35,98.32,98.53,98.53,97.91,98.14,98.32
PS,2006,97.93,98.19,98.48,98.15,97.81,98.35,98.26,98.4,98.19,98.04,98.53,98.54,98.24
PS,2007,98.3,98.24,98.6,98.06,98.7,98.24,98.25,98.28,98.55,98.27,98.38,98.42,98.36
PS,2008,98.25,98.14,98.47,98.26,97.84,97.93,98.09,98.3,98.64,98.78,98.25,98.22,98.27
PS,2009,98.22,98.35,98.69,98.14,98.28,97.95,98.09,98.29,98.62,98.18,98.57,98.26,98.3
PS,2010,98.41,98.18,98.26,98.08,98.27,98.03,98.24,98.2,98.15,98.13,98.42,98.31,98.22
PS,2011,98.25,98.24,98.67,97.78,98.1,98.08,98.17,98.01,98.28,98.22,98.23,98.54,98.22
PS,2012,98.0,98.43,98.29,98.31,98.27,98.12,98.23,98.25,98.31,98.04,98.77,98.19,98.27
PS,2013,98.4,98.11,98.31,98.3,98.31,98.1,98.43,98.45,98.41,98.26,98.61,98.41,98.34
PS,2014,97.98,98.35,98.43,98.13,98.27,98.18,98.21,98.34,98.56,97.92,98.15,98.75,98.27
PS,2015,98.58,98.65,98.69,98.16,98.58,98.18,98.11,98.23,98.53,98.5,98.52,98.17,98.41
PS,2016,98.14,98.13,98.18,98.4,98.27,98.18,98.22,98.36,98.52,98.6,98.47,98.41,98.32
PS,2017,98.09,97.96,98.72,98.17,97.86,97.94,98.29,98.35,98.5,98.24,98.45,98.36,98.25
PS,2018,98.7,98.69,98.55,98.34,98.23,98.14,98.47,98.28,98.67,98.35,98.41,98.42,98.44
PS,2019,98.47,98.48,98.57,98.16,98.12,98.1,98.26,98.23,98.45,98.22,98.41,98.18,98.3
PS,2020,98.49,98.36,98.47,97.96,98.39,98.25,98.2,98.22,98.45,98.43,98.47,98.22,98.33
PS,2021,98.42,98.6,98.69,98.07,98.69,98.12,98.35,98.37,98.22,98.15,98.41,98.04,98.34
PS,2022,98.48,98.55,98.13,98.15,98.2,98.2,98.15,98.34,98.41,98.29,98.42,98.35,98.3
TS,1981,-10.17,-4.35,1.25,7.76,12.29,18.63,21.44,20.32,14.87,6.68,1.05,-4.17,7.19
TS,1982,-12.35,-8.88,-2.12,4.3,16.53,15.62,20.99,18.55,15.31,9.87,2.31,-0.33,6.75
TS,1983,-5.35,-3.0,1.23,4.91,10.64,18.06,22.58,21.85,15.94,8.84,2.36,-9.76,7.41
TS,1984,-11.55,-2.53,-2.93,7.06,11.08,19.08,19.98,21.35,14.45,10.3,1.61,-2.77,7.11
TS,1985,-10.59,-8.6,0.5,9.01,14.33,15.76,20.0,18.64,16.02,8.58,1.33,-8.64,6.44
TS,1986,-8.33,-7.97,0.27,8.14,14.14,16.96,21.21,17.88,15.77,8.22,-0.37,-3.84,6.93
TS,1987,-5.66,-3.04,1.5,8.36,15.15,20.09,22.31,19.83,15.96,6.14,3.14,-4.12,8.36
TS,1988,-9.17,-6.72,-0.06,6.55,14.87,19.19,23.18,22.6,15.96,5.88,2.54,-4.29,7.58
TS,1989,-4.42,-7.32,-2.24,5.72,13.17,17.96,21.76,19.72,15.26,9.37,0.17,-8.54,6.8
TS,1990,-3.31,-4.38,1.25,7.57,12.13,18.36,20.24,20.22,16.28,7.8,2.79,-3.49,8.02
TS,1991,-9.49,-2.92,1.9,8.33,16.21,19.9,20.74,20.09,14.53,9.12,0.11,-3.95,7.94
TS,1992,-5.35,-3.49,-0.94,5.35,12.48,16.57,18.34,17.33,14.62,7.63,0.52,-3.18,6.69
TS,1993,-7.13,-7.68,-1.08,5.24,12.68,17.15,21.04,20.7,12.86,7.19,0.9,-3.95,6.58
TS,1994,-12.25,-10.13,-0.35,6.38,12.08,18.87,20.31,18.26,15.99,9.26,3.2,-2.59,6.67
TS,1995,-5.96,-7.9,0.3,4.55,12.37,19.66,21.24,22.29,14.42,9.78,-2.89,-7.49,6.79
TS,1996,-8.49,-6.2,-2.95,4.09,11.49,18.3,18.64,20.41,15.82,9.02,-0.77,-4.24,6.3
TS,1997,-8.06,-5.01,-0.55,5.14,8.83,18.5,20.25,17.99,15.58,8.94,0.89,-2.12,6.76
TS,1998,-5.02,-2.38,-0.1,7.92,16.34,18.63,21.62,21.45,18.33,10.5,3.77,-0.92,9.24
TS,1999,-8.44,-1.63,-0.64,8.08,14.73,20.06,22.54,19.42,16.28,8.62,4.62,-3.54,8.38
TS,2000,-7.81,-3.38,4.7,7.25,15.0,18.55,20.15,19.95,15.52,10.71,1.54,-9.38,7.76
TS,2001,-6.92,-5.49,-0.11,8.42,14.58,18.62,21.13,21.56,15.08,9.05,6.0,-0.31,8.55
TS,2002,-2.88,-2.39,-1.97,7.02,10.8,19.34,22.73,20.65,18.48,7.78,1.35,-3.67,8.15
TS,2003,-7.85,-8.39,-1.05,5.85,12.32,17.85,21.21,22.29,16.9,8.59,3.4,-2.04,7.51
TS,2004,-9.29,-5.92,2.67,8.26,13.37,17.42,19.98,18.6,18.22,10.2,3.3,-4.02,7.76
TS,2005,-8.02,-3.77,-2.11,8.82,12.6,22.27,23.12,22.76,19.33,11.23,3.28,-5.32,8.73
TS,2006,-2.04,-5.46,0.99,9.08,14.48,19.73,23.06,21.79,15.55,7.45,3.06,-0.99,8.98
TS,2007,-4.63,-10.18,1.65,5.9,15.4,20.62,21.04,21.47,17.96,13.07,1.69,-5.49,8.33
TS,2008,-5.24,-7.6,-0.85,8.51,12.4,18.93,21.1,20.44,16.54,8.15,1.65,-6.89,7.3
TS,2009,-10.48,-4.52,-0.42,6.28,12.2,17.51,17.88,18.93,16.48,7.31,4.38,-5.88,6.68
TS,2010,-7.91,-5.13,3.12,9.72,14.62,19.38,22.34,22.26,15.23,9.94,2.66,-6.6,8.37
TS,2011,-9.06,-6.75,-1.91,5.98,13.36,18.12,22.74,20.06,15.45,9.32,3.94,-1.62,7.55
TS,2012,-4.81,-2.0,6.72,7.41,15.44,19.43,23.64,20.13,15.49,8.87,1.83,-2.31,9.19
TS,2013,-5.81,-6.06,-1.53,4.41,14.51,18.06,20.65,19.66,16.05,9.71,1.21,-7.02,7.06
TS,2014,-11.75,-11.93,-4.61,6.0,13.25,18.65,18.61,19.66,15.06,8.77,-0.68,-2.49,5.81
TS,2015,-9.16,-14.1,-1.69,6.73,14.87,17.45,20.31,19.75,18.2,9.73,4.79,1.4,7.48
TS,2016,-6.6,-3.6,2.05,5.62,13.67,18.96,22.07,22.0,18.06,11.16,5.47,-4.74,8.71
TS,2017,-4.83,-1.34,-0.19,9.12,12.4,18.76,21.16,19.27,17.77,11.51,1.0,-5.94,8.26
TS,2018,-6.02,-4.76,-0.71,1.9,15.96,19.02,21.66,21.65,17.67,8.34,-0.67,-2.85,7.68
TS,2019,-8.82,-7.22,-1.95,6.13,12.08,17.08,21.88,19.86,17.6,8.67,-0.99,-2.3,6.91
TS,2020,-4.75,-5.73,2.17,5.37,12.08,18.89,22.62,20.63,15.05,7.43,4.42,-2.85,7.99
TS,2021,-6.06,-9.34,2.85,8.05,13.54,20.64,21.08,22.24,16.64,12.87,1.69,-1.4,8.68
TS,2022,-9.02,-6.54,0.02,5.17,14.65,19.01,21.57,20.93,16.78,9.08,2.58,-3.54,7.64
QV2M,1981,1.83,2.81,3.17,5.0,6.35,10.25,11.05,10.74,8.06,5.0,3.78,2.5,5.92
QV2M,1982,1.53,2.01,2.93,3.97,9.03,8.36,12.27,10.13,8.79,5.8,4.21,3.78,6.1
QV2M,1983,2.38,2.81,3.78,4.27,6.29,10.01,13.43,12.15,8.61,5.68,4.09,1.89,6.29
QV2M,1984,1.65,3.05,2.38,4.94,6.16,10.74,10.5,11.41,7.81,6.47,3.78,2.93,5.98
QV2M,1985,1.71,2.08,3.36,6.47,7.81,8.0,10.5,10.13,9.58,5.68,4.09,1.95,5.98
QV2M,1986,2.14,2.14,3.72,5.62,8.18,9.83,12.7,9.77,9.83,6.29,3.42,2.81,6.41
QV2M,1987,2.44,2.62,3.48,5.49,8.42,10.86,12.63,11.47,9.16,4.52,4.27,2.87,6.53
QV2M,1988,2.14,1.95,3.05,4.64,7.32,8.48,10.93,11.41,8.3,4.82,4.33,2.44,5.86
QV2M,1989,2.62,1.77,3.11,4.09,6.77,10.19,11.84,10.99,8.3,5.8,3.3,1.65,5.92
QV2M,1990,2.81,2.44,3.66,5.37,6.23,10.19,11.11,11.54,9.03,5.49,4.46,2.75,6.29
QV2M,1991,1.89,2.69,3.85,6.04,10.13,11.23,11.96,11.17,8.06,6.1,3.6,2.75,6.65
QV2M,1992,2.56,2.69,3.23,4.82,6.84,8.42,10.38,9.46,8.67,5.37,3.72,2.81,5.74
QV2M,1993,2.26,1.95,3.23,4.64,7.14,10.07,12.57,13.0,7.75,5.37,3.72,2.75,6.23
QV2M,1994,1.53,1.89,3.05,4.88,6.47,10.44,12.33,10.93,8.97,5.92,4.46,3.17,6.16
QV2M,1995,2.44,2.01,3.48,4.09,6.71,11.05,12.51,13.92,7.26,5.92,2.93,2.08,6.23
QV2M,1996,2.01,2.38,2.38,4.03,6.53,10.93,10.19,11.47,8.97,5.98,3.05,2.81,5.92
QV2M,1997,2.14,2.5,3.17,4.27,5.55,10.44,11.47,10.25,8.79,6.04,3.72,2.99,5.98
QV2M,1998,2.75,3.11,4.03,4.94,8.67,10.44,10.74,11.41,9.16,6.23,4.27,3.36,6.59
QV2M,1999,2.14,2.81,2.69,4.82,7.39,10.86,12.94,9.83,7.39,5.13,4.21,2.81,6.1
QV2M,2000,2.14,3.11,3.91,4.21,7.93,10.01,10.56,11.05,8.54,6.23,3.78,1.77,6.1
QV2M,2001,2.44,2.32,2.75,5.25,7.69,10.31,11.11,11.78,8.42,5.98,5.25,3.6,6.41
QV2M,2002,2.93,2.75,2.81,5.25,6.23,11.17,12.45,11.17,9.28,5.31,3.6,2.69,6.35
QV2M,2003,1.77,1.77,3.3,4.27,6.59,8.48,10.5,11.35,7.81,5.49,4.46,2.87,5.74
QV2M,2004,1.77,2.44,3.91,4.94,8.0,9.83,11.29,10.25,9.16,6.16,4.15,2.69,6.23
QV2M,2005,2.01,2.62,2.75,4.52,6.16,11.78,11.35,10.68,8.79,6.41,4.21,2.38,6.16
QV2M,2006,3.17,2.26,3.23,4.94,7.93,9.22,12.39,10.44,8.18,5.31,4.39,3.48,6.29
QV2M,2007,2.56,1.77,3.91,4.46,7.63,10.38,10.56,11.47,8.97,7.69,3.54,2.5,6.29
QV2M,2008,2.69,2.14,2.69,5.25,6.1,10.93,12.02,10.56,9.16,5.43,3.97,2.26,6.1
QV2M,2009,1.65,2.69,3.17,4.82,6.77,10.07,10.07,11.35,9.09,5.62,4.82,2.5,6.04
QV2M,2010,2.14,2.32,3.72,5.62,8.24,11.41,13.55,13.0,8.42,5.92,3.97,2.26,6.71
QV2M,2011,1.83,2.26,2.87,4.76,8.06,10.5,13.92,11.78,8.91,6.1,4.52,3.11,6.59
