-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  27.9121   Longitude -81.6247 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 37.62 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,1981,101.55,101.62,101.17,101.56,100.93,101.2,101.28,101.13,101.15,101.25,101.32,101.44,101.3
PS,1982,101.59,101.47,101.33,101.23,101.2,101.06,101.37,101.34,101.1,101.25,101.49,101.61,101.34
PS,1983,101.35,101.03,100.8,101.04,101.16,101.04,101.34,101.29,101.31,101.31,101.25,101.55,101.21
PS,1984,101.61,101.32,101.27,101.01,101.29,101.26,101.35,101.27,101.11,101.44,101.43,101.78,101.35
PS,1985,101.51,101.67,101.46,101.33,100.97,101.18,101.32,101.25,101.24,101.15,101.33,101.69,101.34
PS,1986,101.6,101.27,101.52,101.23,101.13,101.17,101.46,101.25,101.4,101.35,101.4,101.45,101.36
PS,1987,101.3,101.2,101.07,101.11,101.25,101.25,101.31,101.23,101.05,101.23,101.37,101.52,101.24
PS,1988,101.85,101.6,101.55,100.98,101.09,101.1,101.4,101.14,101.14,101.29,101.28,101.8,101.35
PS,1989,101.69,101.83,101.38,101.26,101.23,101.32,101.37,101.12,100.94,101.24,101.36,101.52,101.35
PS,1990,101.65,101.69,101.67,101.33,101.13,101.27,101.31,101.25,101.16,101.1,101.48,101.69,101.39
PS,1991,101.56,101.54,101.1,101.27,101.26,101.15,101.3,101.31,101.22,101.18,101.56,101.73,101.35
PS,1992,101.41,101.27,101.33,101.24,101.16,100.88,101.46,101.36,101.15,101.22,101.34,101.61,101.29
PS,1993,101.53,101.4,101.36,101.17,101.09,101.22,101.3,101.24,101.25,101.09,101.46,101.48,101.3
PS,1994,101.67,101.6,101.24,101.4,101.03,101.26,101.45,101.32,101.19,101.03,101.25,101.38,101.32
PS,1995,101.48,101.55,101.34,101.06,101.03,101.02,101.16,100.8,100.97,100.93,101.49,101.51,101.19
PS,1996,101.47,101.49,101.38,101.31,101.28,101.15,101.34,101.29,100.91,101.13,101.56,101.58,101.32
PS,1997,101.58,101.63,101.38,101.09,101.21,100.95,101.23,101.21,100.99,101.2,101.23,101.09,101.23
PS,1998,101.34,100.88,101.4,101.18,101.01,101.16,101.23,101.14,100.9,101.32,101.41,101.62,101.22
PS,1999,101.68,101.55,101.34,101.23,101.14,101.2,101.38,100.97,100.76,101.16,101.43,101.64,101.29
PS,2000,101.72,101.82,101.3,101.24,101.25,101.38,101.12,101.25,100.94,101.4,101.36,101.64,101.37
PS,2001,101.68,101.71,101.06,101.59,101.23,101.31,101.2,101.31,100.94,101.41,101.44,101.41,101.36
PS,2002,101.58,101.56,101.51,101.45,101.24,101.13,101.35,101.21,100.92,101.1,101.4,101.52,101.33
PS,2003,101.72,101.35,100.94,101.2,101.11,101.09,101.42,101.26,101.01,101.03,101.4,101.57,101.26
PS,2004,101.58,101.46,101.72,101.31,101.45,101.35,101.12,101.11,100.72,101.18,101.49,101.63,101.35
PS,2005,101.78,101.47,101.05,101.16,101.0,100.95,101.19,101.03,101.04,100.82,101.38,101.41,101.19
PS,2006,101.56,101.56,101.46,101.2,101.05,101.04,101.35,101.12,101.04,101.12,101.25,101.7,101.29
PS,2007,101.68,101.45,101.63,101.16,101.2,101.07,101.17,101.1,101.11,100.96,101.44,101.51,101.29
PS,2008,101.7,101.49,101.46,101.27,101.03,101.28,101.26,100.85,100.99,101.36,101.44,101.72,101.32
PS,2009,101.61,101.82,101.56,101.35,101.12,100.88,101.24,101.23,101.03,101.11,101.18,101.34,101.29
PS,2010,101.51,101.09,101.04,101.24,101.15,101.17,101.24,101.01,100.96,101.12,101.37,101.43,101.2
PS,2011,101.35,101.54,101.47,101.25,101.06,101.1,101.11,100.84,101.0,101.02,101.45,101.69,101.24
PS,2012,101.73,101.51,101.57,101.14,101.02,100.98,101.31,101.14,101.18,100.96,101.53,101.42,101.29
PS,2013,101.7,101.37,101.4,101.27,101.25,101.17,101.32,101.23,101.01,101.18,101.45,101.58,101.33
PS,2014,101.56,101.33,101.25,101.2,101.38,101.26,101.27,101.13,101.15,101.12,101.5,101.55,101.31
PS,2015,101.68,101.49,101.53,101.17,101.45,101.29,101.23,101.1,100.96,101.01,101.42,101.45,101.31
PS,2016,101.36,101.57,101.41,101.26,101.17,101.17,101.4,101.22,101.16,101.16,101.46,101.64,101.33
PS,2017,101.53,101.34,101.68,101.27,101.06,101.12,101.3,101.13,100.84,101.16,101.27,101.57,101.27
PS,2018,101.79,101.86,101.34,101.22,101.21,101.2,101.23,101.39,101.13,101.19,101.29,101.49,101.36
PS,2019,101.56,101.51,101.51,101.23,101.15,101.17,101.24,101.08,101.05,101.03,101.26,101.29,101.25
PS,2020,101.65,101.52,101.64,101.06,101.18,101.26,101.18,101.09,101.0,101.09,101.39,101.54,101.3
PS,2021,101.47,101.34,101.51,101.19,101.41,101.28,101.33,101.25,101.12,101.03,101.44,101.47,101.32
PS,2022,101.45,101.67,101.4,101.28,101.12,101.03,101.34,101.2,100.87,101.15,101.28,101.6,101.28
TS,1981,10.39,15.86,18.06,25.56,27.88,29.23,29.12,26.71,24.65,23.37,17.38,14.69,21.93
TS,1982,14.91,19.94,20.63,22.44,24.73,26.29,26.15,26.02,24.94,21.27,19.38,17.48,22.02
TS,1983,13.61,14.3,15.84,18.65,24.93,26.4,26.93,26.44,24.41,22.48,17.37,15.0,20.57
TS,1984,12.97,15.05,17.55,21.22,25.62,26.88,25.5,25.92,25.02,24.12,18.46,18.58,21.43
TS,1985,12.94,17.93,21.99,23.04,27.58,28.39,26.36,26.11,24.57,23.86,21.05,13.48,22.29
TS,1986,13.48,16.94,17.64,21.79,27.34,27.6,26.84,26.14,25.59,23.81,23.13,18.28,22.4
TS,1987,13.72,16.19,18.31,17.67,25.1,28.8,27.4,28.27,26.4,21.19,18.76,15.94,21.51
TS,1988,13.51,14.08,17.23,22.44,25.69,27.45,27.06,26.34,25.63,20.83,19.85,14.6,21.23
TS,1989,18.08,17.65,20.84,23.52,27.71,28.36,27.12,26.98,26.05,22.15,19.53,11.81,22.51
TS,1990,17.23,19.86,20.86,23.13,28.12,27.84,26.66,26.76,26.4,23.72,20.38,18.41,23.3
TS,1991,18.76,17.78,19.73,23.67,25.9,25.76,26.17,26.46,25.47,21.98,17.22,17.79,22.25
TS,1992,14.57,16.65,18.34,20.96,25.25,27.03,26.83,26.04,25.16,20.91,19.28,16.42,21.46
TS,1993,17.79,14.52,16.55,19.26,25.66,29.13,28.69,28.77,25.64,22.98,19.86,14.66,22.01
TS,1994,15.62,18.55,20.53,24.88,27.1,26.02,25.98,25.75,24.77,22.66,20.44,16.67,22.43
TS,1995,12.83,14.61,19.19,23.01,28.83,27.26,27.14,26.96,25.83,23.33,16.44,14.12,21.67
TS,1996,13.54,14.8,16.12,20.89,26.79,26.42,27.25,26.76,26.81,23.33,20.22,16.66,21.65
TS,1997,16.85,20.32,24.11,22.5,25.94,27.73,27.3,26.78,25.86,22.32,17.72,15.08,22.72
TS,1998,15.35,14.74,15.77,20.37,26.12,31.58,28.8,27.98,26.05,23.44,21.15,19.4,22.6
TS,1999,16.82,17.81,19.75,25.99,26.3,26.58,27.2,27.26,25.62,22.22,18.88,16.04,22.56
TS,2000,15.69,17.14,22.6,23.53,29.15,29.21,27.65,26.8,26.12,22.2,18.99,15.6,22.9
TS,2001,12.84,21.2,20.41,23.29,26.77,27.24,26.6,26.56,24.53,20.89,19.23,18.38,22.33
TS,2002,15.81,16.48,21.51,26.15,28.75,27.0,26.37,26.1,26.16,23.8,16.8,13.4,22.39
TS,2003,10.19,15.84,21.16,21.83,27.31,26.19,26.46,26.22,25.11,22.62,20.26,14.2,21.48
TS,2004,14.44,17.08,19.83,22.37,27.88,28.69,28.1,26.76,25.44,22.44,19.29,14.79,22.26
TS,2005,15.68,17.32,17.81,20.94,25.71,26.15,27.55,27.7,26.87,23.45,20.2,14.58,22.02
TS,2006,16.55,15.38,20.49,25.53,27.59,29.19,27.72,28.33,25.51,23.47,18.65,19.56,23.21
TS,2007,17.8,15.43,20.97,23.23,26.74,28.15,27.48,27.87,26.21,24.43,19.03,19.55,23.12
TS,2008,16.06,18.87,19.75,22.37,27.51,28.44,26.37,26.21,25.4,21.54,16.79,17.62,22.25
TS,2009,14.94,15.55,21.07,24.08,26.37,26.38,26.78,26.92,25.78,23.83,19.89,16.45,22.37
TS,2010,11.05,11.58,14.93,21.26,27.89,29.57,27.96,28.0,26.61,23.89,19.83,10.76,21.15
TS,2011,14.48,17.92,20.68,23.94,28.16,29.84,27.83,28.12,26.23,20.99,19.33,18.69,23.04
TS,2012,16.17,20.25,23.38,25.13,28.37,25.96,26.8,26.54,24.94,21.96,16.83,17.33,22.81
TS,2013,18.9,18.84,17.12,25.08,25.6,26.65,26.04,26.8,25.62,23.58,20.94,19.72,22.92
TS,2014,14.28,18.76,19.72,23.62,25.94,27.49,27.45,27.97,26.16,21.82,16.31,16.4,22.17
TS,2015,15.49,14.37,22.57,25.79,27.75,28.86,27.9,26.99,25.91,22.84,22.55,21.69,23.61
TS,2016,14.32,14.99,21.17,23.83,25.86,27.59,28.95,27.36,26.26,22.44,19.47,20.44,22.75
TS,2017,18.23,20.24,21.58,25.78,28.47,26.65,27.49,27.47,25.88,22.55,19.58,17.51,23.47
TS,2018,13.56,21.92,19.15,24.23,24.84,26.37,26.86,26.72,26.39,24.44,20.61,17.06,22.66
TS,2019,14.64,20.05,20.22,24.5,28.06,27.78,27.44,26.95,26.24,25.81,19.62,18.5,23.33
TS,2020,16.98,19.09,24.4,25.56,26.26,27.12,28.34,28.01,26.24,24.65,21.66,14.73,23.6
TS,2021,15.92,19.49,22.34,24.13,28.31,28.42,27.2,27.37,26.07,24.51,18.03,19.55,23.47
TS,2022,15.55,19.27,22.71,24.61,28.2,29.23,29.43,28.78,26.08,21.63,20.76,16.02,23.54
QV2M,1981,5.19,8.42,7.81,10.31,10.68,15.69,16.66,17.76,16.42,13.92,8.91,8.3,11.72
QV2M,1982,8.36,10.99,11.29,12.45,12.57,17.33,17.94,17.82,17.15,14.1,12.63,10.93,13.61
QV2M,1983,8.0,8.91,9.7,10.68,12.33,16.11,17.4,18.37,16.78,15.08,10.86,10.25,12.88
QV2M,1984,8.67,9.22,9.7,10.74,12.94,14.71,17.03,17.27,15.62,12.88,9.4,10.13,12.39
QV2M,1985,6.47,7.93,9.52,10.07,11.66,15.81,16.91,18.25,16.78,16.24,13.49,7.69,12.57
QV2M,1986,8.36,10.01,9.64,8.42,11.47,16.36,17.15,18.01,17.09,14.34,14.34,10.44,13.0
QV2M,1987,8.48,9.4,10.44,9.58,13.31,15.5,17.58,17.46,16.72,11.54,11.96,9.89,12.7
