-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  39.5   Longitude -111.5954 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1839.39 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,1981,81.68,81.61,81.2,81.46,81.22,81.56,81.72,81.73,81.75,81.5,81.65,81.53,81.55
PS,1982,81.31,81.56,81.09,81.37,81.28,81.38,81.74,81.9,81.57,81.74,81.39,81.4,81.48
PS,1983,81.55,81.25,80.88,81.02,81.37,81.39,81.73,81.98,81.71,81.77,81.25,81.26,81.43
PS,1984,81.95,81.58,81.36,81.14,81.56,81.48,81.82,81.87,81.69,81.41,81.49,81.33,81.56
PS,1985,81.7,81.52,81.19,81.46,81.4,81.65,81.87,81.8,81.54,81.62,81.13,81.94,81.57
PS,1986,81.95,81.28,81.47,81.27,81.31,81.59,81.8,81.82,81.43,81.68,81.71,81.73,81.59
PS,1987,81.49,81.34,81.22,81.61,81.44,81.75,81.54,81.81,81.83,81.91,81.65,81.36,81.58
PS,1988,81.64,81.84,81.54,81.34,81.41,81.65,81.84,81.71,81.72,81.93,81.43,81.67,81.64
PS,1989,81.75,81.51,81.36,81.5,81.38,81.55,81.85,81.66,81.68,81.76,81.76,81.86,81.64
PS,1990,81.5,81.41,81.36,81.34,81.22,81.57,81.76,81.82,81.84,81.8,81.72,81.45,81.57
PS,1991,81.68,81.78,80.95,81.23,81.14,81.4,81.85,81.93,81.86,81.69,81.68,81.69,81.57
PS,1992,81.69,81.54,81.26,81.5,81.55,81.39,81.7,81.92,81.77,81.73,81.69,81.36,81.59
PS,1993,81.3,81.25,81.65,81.37,81.44,81.43,81.55,81.79,81.78,81.8,81.67,81.74,81.57
PS,1994,81.8,81.35,81.57,81.34,81.38,81.64,81.76,81.88,81.84,81.47,81.33,81.61,81.58
PS,1995,81.4,81.7,81.3,81.13,81.16,81.52,81.84,81.7,81.77,81.74,81.82,81.6,81.56
PS,1996,81.38,81.42,81.35,81.53,81.3,81.64,81.87,81.86,81.57,81.55,81.62,81.48,81.55
PS,1997,81.46,81.51,81.65,81.26,81.63,81.32,81.8,81.9,81.78,81.57,81.49,81.6,81.58
PS,1998,81.3,80.93,81.15,81.25,81.26,81.43,81.86,82.02,81.59,81.58,81.53,81.76,81.47
PS,1999,81.6,81.6,81.19,81.14,81.33,81.44,81.79,81.88,81.76,81.98,81.94,81.92,81.63
PS,2000,81.64,81.5,81.39,81.51,81.38,81.64,81.76,81.86,81.69,81.54,81.52,81.79,81.6
PS,2001,81.61,81.29,81.39,81.22,81.62,81.6,81.74,81.88,81.75,81.76,81.65,81.48,81.59
PS,2002,81.59,81.9,81.4,81.31,81.37,81.5,81.83,81.74,81.65,81.5,81.87,81.49,81.59
PS,2003,82.04,81.25,81.29,81.09,81.44,81.43,81.87,81.93,81.8,81.79,81.51,81.53,81.58
PS,2004,81.6,81.37,81.74,81.34,81.39,81.56,81.78,81.83,81.64,81.42,81.7,81.72,81.59
PS,2005,81.54,81.51,81.36,81.32,81.39,81.38,81.81,81.85,81.75,81.67,81.78,81.68,81.59
PS,2006,81.63,81.64,81.06,81.3,81.54,81.77,81.89,81.8,81.76,81.61,81.63,81.81,81.62
PS,2007,81.68,81.39,81.63,81.29,81.47,81.56,81.78,81.75,81.68,81.69,81.82,81.48,81.6
PS,2008,81.42,81.43,81.51,81.39,81.3,81.59,81.73,81.67,81.81,81.9,81.85,81.33,81.58
PS,2009,81.92,81.46,81.29,81.24,81.58,81.47,81.84,81.85,81.83,81.37,81.7,81.33,81.58
PS,2010,81.39,81.25,81.36,81.08,81.23,81.53,81.68,81.67,81.7,81.8,81.54,81.35,81.47
PS,2011,81.72,81.32,81.35,81.2,81.18,81.41,81.69,81.76,81.92,81.73,81.55,81.76,81.55
PS,2012,81.82,81.44,81.27,81.39,81.38,81.44,81.83,81.86,81.98,81.67,81.79,81.26,81.59
PS,2013,81.75,81.48,81.56,81.28,81.46,81.55,81.78,81.88,81.58,81.6,81.71,81.72,81.61
PS,2014,81.86,81.31,81.48,81.36,81.42,81.4,81.88,81.83,81.69,81.78,81.68,81.54,81.61
PS,2015,81.96,81.64,81.79,81.29,81.32,81.6,81.77,81.85,81.72,81.73,81.45,81.29,81.62
PS,2016,81.54,81.91,81.3,81.41,81.37,81.75,81.77,81.78,81.78,81.68,81.74,81.49,81.63
PS,2017,81.3,81.27,81.6,81.36,81.39,81.57,81.92,81.86,81.67,81.79,81.63,81.94,81.61
PS,2018,81.86,81.41,81.38,81.41,81.4,81.51,81.99,81.8,81.66,81.64,81.72,81.62,81.62
PS,2019,81.67,80.92,81.43,81.34,81.14,81.65,81.8,81.81,81.64,81.68,81.56,81.57,81.52
PS,2020,81.67,81.63,81.33,81.4,81.51,81.56,81.73,81.76,81.97,81.83,81.71,81.81,81.66
PS,2021,81.62,81.35,81.37,81.33,81.41,81.63,81.89,81.76,81.84,81.59,82.02,81.21,81.59
PS,2022,81.87,81.76,81.5,81.29,81.3,81.6,81.84,81.91,81.83,81.82,81.57,81.43,81.64
TS,1981,-0.6,-1.09,2.19,9.66,12.69,21.02,25.14,24.08,18.27,6.32,2.76,-3.02,9.84
TS,1982,-10.74,-6.16,0.88,5.23,11.51,18.29,22.35,23.43,15.81,5.2,-1.9,-6.2,6.55
TS,1983,-3.77,-1.49,0.77,3.7,9.66,17.07,22.12,22.65,16.98,9.21,-1.11,-7.42,7.41
TS,1984,-10.88,-7.03,0.69,4.07,13.55,17.19,23.11,22.52,16.4,4.37,-0.39,-7.46,6.39
TS,1985,-6.68,-4.76,1.06,8.15,14.26,20.98,24.46,21.69,13.73,7.73,-2.91,-8.09,7.55
TS,1986,-1.41,-1.32,4.52,6.83,12.36,21.8,22.73,23.94,13.37,7.69,0.46,-2.88,9.08
TS,1987,-5.85,-1.87,1.26,9.95,15.05,21.01,22.02,21.58,16.93,10.57,0.8,-5.99,8.84
TS,1988,-11.02,-1.74,0.26,8.13,12.91,22.19,25.56,22.79,15.62,11.68,0.19,-5.87,8.41
