-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  33.939   Longitude -80.3942 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 69.17 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,1981,101.11,101.38,100.63,101.18,100.52,100.7,100.79,100.85,100.87,101.16,101.0,101.05,100.93
PS,1982,101.2,101.25,101.06,100.98,100.91,100.56,100.92,100.96,100.94,101.17,101.45,101.44,101.07
PS,1983,101.12,100.83,100.27,100.52,100.81,100.8,100.89,100.88,101.08,101.2,100.85,101.28,100.88
PS,1984,101.4,100.88,100.73,100.51,100.91,100.9,100.94,100.84,101.07,101.27,101.32,101.47,101.02
PS,1985,100.96,101.34,101.15,101.0,100.58,100.66,100.86,101.02,101.22,101.14,101.05,101.29,101.02
PS,1986,101.29,100.74,101.19,100.68,100.8,100.75,100.8,100.84,101.19,101.2,101.26,101.36,101.01
PS,1987,100.84,101.07,100.89,100.5,101.07,100.83,100.89,100.8,100.78,101.24,101.31,101.14,100.95
PS,1988,101.72,101.24,101.14,100.41,100.69,100.75,100.97,100.8,101.02,101.16,101.02,101.55,101.04
PS,1989,101.45,101.4,101.13,100.87,100.81,100.84,100.93,100.81,100.85,101.13,101.0,101.18,101.03
PS,1990,101.27,101.42,101.48,101.04,100.74,100.81,100.87,100.84,100.92,100.98,101.29,101.46,101.09
PS,1991,101.35,101.2,100.58,101.02,101.05,100.83,100.77,100.91,101.15,101.13,101.38,101.52,101.07
PS,1992,101.01,100.92,100.85,100.91,100.87,100.48,100.83,100.99,101.12,101.05,101.21,101.39,100.97
PS,1993,101.45,101.13,100.94,100.76,100.81,100.87,100.74,100.88,100.92,100.93,101.37,101.09,100.99
PS,1994,101.45,101.44,100.72,101.15,100.74,100.69,100.96,101.02,100.95,101.01,101.23,101.31,101.05
PS,1995,101.02,101.06,101.13,100.74,100.66,100.67,100.74,100.66,100.9,100.86,101.16,101.25,100.9
PS,1996,101.06,100.91,100.98,100.8,100.95,100.81,100.71,100.99,100.59,101.03,101.48,101.25,100.96
PS,1997,101.24,101.47,101.04,100.69,100.83,100.61,100.7,100.85,100.7,101.04,100.85,100.67,100.89
PS,1998,101.04,100.46,101.0,100.69,100.45,100.54,100.67,100.83,100.65,101.21,101.17,101.38,100.84
PS,1999,101.38,101.14,100.97,100.73,100.8,100.92,100.88,100.48,100.58,101.16,101.29,101.3,100.97
PS,2000,101.37,101.49,100.95,100.74,100.78,100.98,100.64,100.86,100.79,101.32,101.01,101.47,101.03
PS,2001,101.21,101.47,100.56,101.21,100.85,100.82,100.79,100.87,100.84,101.3,101.37,101.1,101.03
PS,2002,101.13,101.25,101.23,101.14,101.02,100.85,100.83,100.89,100.8,100.9,100.98,101.14,101.01
