-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  34.7373   Longitude -111.5075 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1929.67 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,1981,80.87,80.85,80.56,80.78,80.6,80.9,81.12,81.08,81.1,80.84,80.97,80.89,80.88
PS,1982,80.7,80.77,80.59,80.72,80.59,80.75,81.12,81.23,80.95,80.95,80.71,80.61,80.81
PS,1983,80.75,80.54,80.3,80.39,80.64,80.78,81.12,81.25,81.04,81.0,80.67,80.75,80.77
PS,1984,80.94,80.73,80.59,80.47,80.89,80.84,81.07,81.11,81.01,80.7,80.85,80.61,80.82
PS,1985,80.78,80.68,80.62,80.73,80.8,80.95,81.14,81.17,80.94,80.89,80.64,81.03,80.87
PS,1986,81.16,80.69,80.8,80.7,80.68,80.95,81.21,81.16,80.89,80.9,80.9,80.82,80.91
PS,1987,80.68,80.51,80.5,80.84,80.75,81.04,80.97,81.16,81.1,81.16,80.86,80.62,80.85
PS,1988,80.89,80.93,80.77,80.69,80.78,80.99,81.2,81.02,81.0,81.13,80.83,80.89,80.93
PS,1989,80.88,80.88,80.78,80.83,80.81,80.9,81.21,81.06,81.01,81.06,80.95,80.94,80.94
PS,1990,80.8,80.69,80.7,80.67,80.67,80.98,81.12,81.19,81.1,81.08,80.94,80.73,80.89
PS,1991,80.82,80.93,80.45,80.62,80.62,80.86,81.14,81.26,81.11,80.93,80.87,80.81,80.87
PS,1992,80.78,80.77,80.59,80.8,80.87,80.81,81.11,81.28,81.12,81.02,80.78,80.68,80.88
PS,1993,80.7,80.65,80.85,80.68,80.78,80.8,81.04,81.16,81.09,81.03,80.91,80.93,80.89
PS,1994,80.97,80.72,80.79,80.71,80.77,81.06,81.16,81.21,81.17,80.76,80.73,80.84,80.91
PS,1995,80.77,80.96,80.7,80.52,80.57,80.82,81.14,81.01,81.08,80.97,81.09,80.86,80.87
PS,1996,80.8,80.77,80.69,80.77,80.75,81.01,81.16,81.18,80.91,80.81,80.87,80.92,80.89
PS,1997,80.77,80.6,80.91,80.5,80.89,80.74,81.12,81.26,81.04,80.87,80.78,80.66,80.85
PS,1998,80.68,80.32,80.47,80.6,80.77,80.9,81.2,81.29,80.87,80.84,80.87,80.93,80.82
PS,1999,80.89,80.94,80.59,80.5,80.7,80.89,81.18,81.19,81.02,81.17,81.19,81.0,80.94
PS,2000,81.01,80.94,80.59,80.84,80.81,81.0,81.17,81.2,81.04,80.86,80.7,81.01,80.93
PS,2001,80.78,80.66,80.63,80.7,80.89,81.01,81.16,81.23,81.06,81.07,80.9,80.76,80.91
PS,2002,80.83,81.07,80.69,80.77,80.74,80.9,81.18,81.15,80.96,80.76,81.05,80.78,80.91
PS,2003,81.18,80.53,80.58,80.6,80.8,80.78,81.19,81.25,81.08,81.05,80.87,80.89,80.9
PS,2004,80.81,80.61,80.92,80.67,80.83,80.94,81.14,81.19,80.99,80.79,80.83,80.94,80.89
PS,2005,80.87,80.72,80.63,80.71,80.75,80.79,81.16,81.15,81.11,80.91,81.04,80.96,80.9
PS,2006,80.93,80.87,80.53,80.7,80.82,81.07,81.2,81.14,81.02,80.87,80.94,80.96,80.92
PS,2007,80.76,80.77,80.88,80.62,80.79,80.96,81.11,81.11,81.04,81.0,81.0,80.78,80.9
PS,2008,80.79,80.72,80.77,80.73,80.59,80.96,81.06,81.0,81.05,81.14,81.03,80.75,80.88
PS,2009,81.07,80.86,80.68,80.65,80.86,80.81,81.2,81.18,81.11,80.66,80.91,80.6,80.88
PS,2010,80.64,80.47,80.65,80.5,80.64,80.94,81.03,81.06,80.99,81.06,80.87,80.78,80.81
PS,2011,80.84,80.66,80.79,80.62,80.63,80.84,81.01,81.1,81.14,80.98,80.88,80.8,80.86
PS,2012,81.05,80.68,80.7,80.74,80.75,80.85,81.14,81.14,81.2,80.97,81.1,80.66,80.92
PS,2013,80.85,80.66,80.85,80.6,80.81,80.93,81.11,81.2,80.89,80.86,80.91,80.88,80.88
PS,2014,81.03,80.74,80.76,80.69,80.83,80.85,81.23,81.16,81.0,81.02,80.99,80.81,80.93
PS,2015,81.04,80.9,80.98,80.64,80.69,80.98,81.14,81.2,81.07,80.94,80.76,80.65,80.92
PS,2016,80.83,81.07,80.7,80.7,80.69,81.1,81.22,81.14,81.11,81.1,81.02,80.84,80.96
PS,2017,80.75,80.77,80.96,80.69,80.69,80.92,81.22,81.17,80.94,81.0,81.08,81.09,80.94
PS,2018,81.1,80.76,80.76,80.79,80.77,80.92,81.3,81.2,81.04,80.83,80.94,80.83,80.94
PS,2019,80.9,80.48,80.76,80.69,80.52,80.95,81.18,81.17,81.02,80.89,80.83,80.83,80.85
PS,2020,80.93,80.82,80.75,80.75,80.87,80.95,81.13,81.14,81.17,81.03,81.0,80.96,80.96
PS,2021,80.82,80.65,80.7,80.64,80.76,80.98,81.21,81.11,81.12,80.92,81.22,80.74,80.91
PS,2022,80.98,80.87,80.74,80.7,80.71,80.99,81.19,81.16,81.11,81.01,80.82,80.82,80.93
TS,1981,2.31,2.78,3.26,9.98,12.68,20.53,21.68,20.98,16.96,8.53,5.64,2.35,10.68
TS,1982,-1.23,1.56,3.17,7.8,11.95,16.77,19.98,19.6,16.54,8.76,3.15,-0.81,8.98
TS,1983,0.38,1.38,3.08,4.46,11.7,16.55,20.48,19.31,18.12,10.28,2.98,1.05,9.19
TS,1984,0.06,1.17,4.48,7.05,15.97,18.18,20.51,19.37,17.01,6.8,3.33,0.13,9.53
TS,1985,-1.09,-0.51,3.07,9.28,13.48,19.51,21.54,20.26,13.78,9.84,2.79,-0.0,9.39
TS,1986,2.98,2.4,5.53,8.43,13.34,19.16,19.51,20.47,14.08,8.4,3.8,-0.02,9.88
TS,1987,-1.63,0.24,1.87,9.42,12.25,19.03,19.63,18.61,15.75,11.86,2.73,-2.05,9.01
TS,1988,-1.99,2.39,4.02,7.74,12.59,19.19,21.5,19.47,15.1,12.72,3.86,-0.84,9.66
TS,1989,-1.06,1.58,6.3,12.02,14.24,18.94,21.81,19.03,16.85,10.08,4.41,0.96,10.48
TS,1990,-0.74,-0.67,4.24,9.48,12.53,20.49,21.04,18.58,17.02,10.48,4.36,-2.72,9.55
TS,1991,-0.29,3.5,0.86,6.8,11.26,15.8,21.03,19.67,16.65,11.52,3.33,-0.1,9.2
TS,1992,-2.52,2.08,3.53,9.73,12.92,16.79,19.18,19.14,16.29,11.19,1.43,-1.69,9.02
TS,1993,1.11,0.94,4.65,8.0,12.73,16.68,19.19,19.37,15.67,9.29,1.55,-0.63,9.1
TS,1994,0.53,-0.43,4.91,7.95,12.23,20.41,21.55,22.02,17.26,8.74,1.46,0.68,9.84
TS,1995,-0.75,4.26,4.39,6.06,10.1,16.24,21.55,21.88,17.54,10.95,6.73,1.15,10.04
TS,1996,0.56,3.94,4.69,9.79,15.21,20.6,22.3,21.35,15.0,9.84,4.35,0.87,10.73
TS,1997,-0.99,0.98,5.97,7.54,16.26,18.14,21.23,20.54,18.41,9.36,4.6,-1.31,10.11
TS,1998,0.88,-1.35,2.95,5.09,10.98,16.45,21.55,21.53,17.27,9.91,4.09,0.64,9.24
TS,1999,1.58,2.64,5.46,5.12,12.88,18.43,20.3,19.75,16.71,11.61,7.16,0.21,10.19
TS,2000,1.36,3.43,3.7,10.43,16.52,20.34,22.57,20.97,18.2,9.94,0.53,1.47,10.81
TS,2001,-1.06,0.65,5.07,7.94,16.23,19.96,21.18,20.3,18.59,12.23,5.94,-0.77,10.58
TS,2002,0.76,2.69,4.43,10.77,14.33,21.08,22.84,21.26,17.4,9.42,4.95,-0.05,10.87
TS,2003,3.99,1.82,3.05,6.93,14.7,19.8,23.92,21.27,17.95,14.12,3.41,1.05,11.07
TS,2004,0.83,-0.3,8.35,8.74,15.05,19.27,21.74,19.58,16.32,9.81,3.01,0.74,10.3
TS,2005,1.5,2.4,3.69,7.4,13.79,17.8,22.33,19.63,16.78,11.27,5.68,1.48,10.36
TS,2006,1.34,2.92,2.87,8.87,16.09,21.4,22.3,19.55,15.22,9.4,5.2,0.05,10.47
TS,2007,-1.6,1.43,6.18,9.07,14.87,19.97,22.49,21.34,16.93,10.73,7.58,-1.11,10.7
TS,2008,-1.74,0.32,3.96,7.61,11.36,19.35,21.34,20.49,17.0,10.74,5.8,-0.15,9.69
TS,2009,1.6,0.83,5.13,7.67,15.73,17.17,22.47,20.85,17.3,9.26,5.65,-2.43,10.15
TS,2010,-0.56,0.25,2.97,7.16,11.63,18.75,21.74,20.36,18.15,11.36,3.33,2.35,9.84
TS,2011,-1.45,-0.63,5.55,9.2,11.61,19.04,21.73,22.4,18.13,11.25,3.87,-1.6,9.98
TS,2012,1.57,1.68,4.19,10.14,15.33,20.93,21.51,21.76,17.55,11.66,6.04,-0.19,11.04
TS,2013,-1.73,-1.06,5.88,9.18,14.3,21.47,21.7,20.14,17.03,8.83,4.65,0.04,10.09
TS,2014,2.37,3.76,5.95,9.08,13.71,20.16,21.69,18.92,17.87,12.33,5.14,2.19,11.14
TS,2015,2.13,4.75,7.21,8.87,11.06,20.35,20.08,21.17,17.9,12.03,2.94,-0.91,10.65
TS,2016,-1.34,3.87,6.66,8.78,12.42,21.47,22.04,19.34,16.49,12.8,6.06,1.51,10.85
TS,2017,-0.83,3.45,6.74,9.34,13.62,21.39,21.69,20.42,17.08,12.6,8.39,2.77,11.43
TS,2018,3.14,2.6,5.25,11.9,14.92,20.7,22.66,21.11,18.78,10.1,3.9,1.02,11.39
TS,2019,0.34,-1.66,4.75,9.76,10.26,18.51,22.33,22.19,17.87,9.71,5.92,0.12,10.07
TS,2020,0.8,1.87,4.73,9.12,15.8,19.5,23.01,23.66,19.05,13.17,6.86,0.74,11.55
TS,2021,0.6,2.32,3.6,10.91,14.83,22.69,22.07,20.87,18.4,9.78,7.5,2.26,11.36
TS,2022,0.97,0.9,4.89,10.23,15.52,21.08,22.75,21.0,19.11,10.89,2.19,1.03,10.94
QV2M,1981,3.3,2.62,3.48,4.15,4.27,5.19,9.95,9.46,7.75,4.88,3.48,3.36,5.19
QV2M,1982,3.3,3.72,3.78,3.78,4.7,3.91,8.3,11.35,8.36,3.42,4.03,3.36,5.19
QV2M,1983,3.42,3.72,4.39,3.97,4.76,4.88,9.22,10.68,9.58,6.59,4.21,3.91,5.8
QV2M,1984,3.05,2.44,2.93,3.11,4.7,5.49,10.99,10.99,8.54,5.07,3.72,4.03,5.43
QV2M,1985,3.36,3.3,3.91,4.7,5.07,4.88,9.16,9.03,6.84,5.86,3.85,3.05,5.25
QV2M,1986,3.42,3.91,4.15,3.78,4.03,5.62,8.91,10.68,6.29,4.88,4.03,3.3,5.25
QV2M,1987,2.87,3.42,3.3,4.33,5.49,5.43,6.59,9.52,6.1,5.55,3.72,3.05,4.94
