-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  40.9428   Longitude -77.6476 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 399.86 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,1981,96.7,97.11,96.35,96.91,96.75,96.76,97.04,97.1,96.92,97.2,96.84,96.71,96.86
PS,1982,96.77,97.23,96.96,96.84,97.04,96.71,97.05,97.09,97.16,97.3,97.39,97.29,97.07
PS,1983,97.05,96.94,96.4,96.43,96.78,97.03,97.02,97.06,97.26,97.41,96.59,97.09,96.92
PS,1984,97.26,96.72,96.71,96.54,96.75,96.96,96.99,97.01,97.37,97.47,97.21,97.22,97.02
PS,1985,96.4,97.07,96.95,96.85,96.68,96.69,96.96,97.22,97.41,97.43,97.19,96.77,96.97
PS,1986,96.84,96.69,96.99,96.67,96.89,96.87,96.93,97.12,97.27,97.28,97.37,97.32,97.02
PS,1987,96.59,97.03,96.99,96.63,97.2,96.83,97.03,97.04,96.98,97.19,97.26,96.76,96.96
PS,1988,97.38,96.88,96.92,96.36,96.88,96.83,97.0,96.98,97.22,97.01,96.81,97.1,96.95
PS,1989,97.17,97.25,97.24,96.83,96.73,96.9,97.15,96.99,97.27,97.17,96.64,96.88,97.02
PS,1990,96.78,97.09,97.46,96.92,96.71,96.81,97.09,97.18,97.02,97.04,97.05,97.2,97.03
PS,1991,97.17,96.86,96.41,97.02,97.16,97.04,96.91,97.09,97.32,97.22,97.23,97.16,97.05
PS,1992,96.73,96.79,96.64,96.86,97.2,96.71,96.8,97.22,97.42,97.08,97.23,97.14,96.98
PS,1993,97.33,96.99,96.96,96.7,96.87,97.0,96.92,97.09,97.02,97.06,97.27,96.83,97.0
PS,1994,97.23,97.28,96.6,96.96,96.79,96.79,97.06,97.13,97.09,97.25,97.19,97.45,97.07
PS,1995,96.78,96.67,97.16,96.72,96.76,96.98,96.89,97.02,97.22,96.87,96.84,96.94,96.9
PS,1996,96.9,96.57,96.81,96.48,96.99,96.97,96.8,97.3,96.78,97.05,97.35,96.96,96.92
PS,1997,96.81,97.27,96.89,96.64,96.63,96.87,96.94,96.98,96.87,97.14,96.68,96.44,96.84
PS,1998,96.98,96.7,96.8,96.65,96.6,96.52,96.88,97.18,96.76,97.29,97.04,97.19,96.89
PS,1999,97.17,96.98,96.81,96.74,97.0,97.17,96.92,96.82,96.92,97.21,97.15,97.04,96.99
PS,2000,97.0,97.19,96.88,96.67,96.73,96.96,96.89,97.04,97.06,97.35,96.82,97.18,96.98
PS,2001,96.87,97.27,96.55,97.06,96.99,96.98,96.93,96.97,97.08,97.12,97.34,96.89,97.0
PS,2002,96.69,96.89,97.15,97.11,96.98,96.97,97.02,97.18,97.13,97.17,96.66,96.82,96.98
PS,2003,96.71,96.78,96.76,96.92,96.77,96.74,96.86,97.03,97.16,96.84,97.01,96.89,96.87
PS,2004,96.74,97.3,97.21,96.72,96.93,96.98,96.8,96.99,97.36,96.98,97.27,96.9,97.01
PS,2005,97.37,97.14,96.34,96.58,96.84,96.92,96.98,96.99,97.23,96.95,96.89,96.75,96.91
PS,2006,96.68,96.66,96.84,96.72,96.54,96.84,96.98,96.97,96.9,96.74,97.16,97.33,96.86
PS,2007,96.91,96.63,97.25,96.51,97.33,96.87,96.85,96.93,97.3,97.12,97.0,97.09,96.99
PS,2008,97.09,96.72,96.94,97.07,96.46,96.76,96.83,96.83,97.26,97.32,96.91,97.02,96.93
PS,2009,96.77,96.93,97.28,96.73,97.0,96.5,96.74,97.0,97.2,96.92,97.2,96.94,96.93
PS,2010,96.74,96.24,96.53,96.7,96.94,96.67,96.89,96.9,96.81,96.62,97.12,96.5,96.73
PS,2011,96.67,96.78,97.14,96.55,96.75,96.73,96.79,96.59,96.95,96.82,97.11,97.26,96.85
PS,2012,96.77,96.94,97.1,96.65,96.92,96.8,96.82,96.93,96.98,96.69,97.35,96.8,96.9
PS,2013,97.14,96.72,96.65,97.15,97.11,96.7,97.09,97.04,97.02,97.06,97.34,97.06,97.01
PS,2014,96.75,96.89,96.84,96.91,96.95,96.94,96.89,97.03,97.25,96.64,96.92,97.22,96.93
PS,2015,97.09,96.93,97.16,96.81,97.32,96.81,96.74,96.92,97.19,97.17,97.43,97.09,97.06
PS,2016,96.79,96.75,96.89,96.91,96.84,96.77,96.86,97.11,97.23,97.25,97.09,97.11,96.97
PS,2017,96.76,96.61,97.2,96.87,96.52,96.73,96.88,97.06,97.08,97.16,97.16,96.94,96.92
PS,2018,97.36,97.41,96.71,96.78,97.01,96.79,97.18,97.04,97.42,97.0,96.99,97.06,97.06
PS,2019,96.94,97.16,97.13,96.78,96.75,96.74,96.91,96.9,97.23,97.05,97.01,96.94,96.96
PS,2020,97.13,96.8,97.14,96.45,97.01,96.96,96.83,96.82,97.19,97.13,97.31,96.84,96.97
PS,2021,96.83,97.01,97.28,96.6,97.19,96.96,96.91,97.09,96.94,96.82,97.11,96.86,96.97
PS,2022,96.94,97.28,96.79,96.86,97.0,96.84,96.82,97.0,97.0,97.07,97.25,97.2,97.0
TS,1981,-7.54,-1.74,0.47,8.4,13.12,18.76,20.75,20.2,15.68,7.73,2.69,-3.79,7.94
TS,1982,-9.21,-5.1,0.18,5.02,14.78,16.33,20.48,18.73,16.46,9.76,4.32,0.8,7.79
TS,1983,-4.09,-2.45,2.16,6.21,12.1,18.08,21.42,22.05,17.33,10.01,3.51,-5.64,8.45
TS,1984,-9.73,-1.0,-3.14,6.19,11.8,18.51,19.14,19.8,14.49,12.47,1.82,-0.06,7.54
TS,1985,-6.85,-5.29,1.67,9.43,14.23,16.64,20.55,20.27,17.38,10.72,4.82,-4.65,8.31
TS,1986,-4.72,-5.62,1.58,7.76,14.51,18.02,21.33,19.1,16.9,9.9,0.83,-2.02,8.22
TS,1987,-6.3,-4.62,2.34,7.92,14.33,19.7,22.64,21.01,16.06,6.57,3.61,-1.51,8.55
TS,1988,-6.85,-4.51,1.43,6.64,13.94,18.48,24.21,22.93,14.94,6.92,3.62,-3.08,8.26
TS,1989,-3.19,-4.38,0.28,5.96,12.43,18.87,20.74,19.95,16.94,9.83,2.51,-8.1,7.72
TS,1990,-1.11,-1.13,2.74,8.22,12.25,18.15,20.91,19.97,15.66,10.9,4.26,-0.73,9.23
TS,1991,-4.77,-1.42,2.45,8.81,16.82,20.25,22.59,22.22,16.09,10.07,3.11,-0.85,9.68
TS,1992,-3.62,-2.28,-0.43,6.78,12.6,17.12,20.37,18.75,15.78,7.81,3.24,-2.46,7.83
TS,1993,-3.29,-6.8,-1.84,7.13,14.04,17.61,22.55,21.69,16.14,8.12,2.55,-3.17,7.98
TS,1994,-10.39,-7.85,-1.6,8.93,11.86,19.63,21.92,18.89,15.05,8.11,5.32,-0.7,7.5
TS,1995,-2.43,-5.14,2.44,5.77,12.58,19.45,22.8,23.89,16.65,11.35,-0.08,-5.17,8.6
TS,1996,-7.1,-3.75,-1.65,6.87,12.11,19.15,19.3,20.3,16.12,9.01,0.37,-0.42,7.55
TS,1997,-5.18,-2.31,1.19,5.8,10.89,18.8,21.48,19.44,15.67,9.43,1.37,-1.63,7.97
TS,1998,-0.46,-0.39,2.58,8.28,15.94,17.88,20.47,21.92,18.65,10.32,4.12,1.51,10.13
TS,1999,-4.79,-1.74,-0.62,7.74,14.49,20.27,24.29,20.98,16.89,8.62,5.86,-1.18,9.29
TS,2000,-4.81,-1.63,4.17,7.71,14.94,19.33,20.05,20.37,15.9,10.5,2.3,-6.1,8.58
TS,2001,-3.95,-1.99,-0.44,8.41,14.46,20.28,21.08,23.26,15.75,10.15,6.73,1.13,9.63
TS,2002,-1.0,-0.31,1.74,9.11,12.76,19.36,22.96,23.07,18.65,9.09,2.62,-4.14,9.54
TS,2003,-7.67,-6.32,1.33,7.5,12.6,17.36,20.58,21.4,16.23,8.08,6.09,-2.41,7.98
TS,2004,-7.93,-6.22,2.76,8.02,17.05,17.92,20.19,19.5,17.29,9.37,4.76,-1.77,8.45
TS,2005,-5.19,-2.68,-1.42,8.05,11.57,20.9,23.0,23.3,19.0,10.41,4.74,-5.37,8.9
TS,2006,-0.62,-2.62,1.34,8.89,13.4,18.39,22.28,21.85,14.72,8.66,5.2,1.46,9.48
TS,2007,-1.44,-7.67,1.26,5.94,14.82,19.69,21.42,22.02,17.99,14.06,2.98,-2.2,9.19
TS,2008,-2.77,-4.16,0.57,9.42,11.81,19.92,21.66,19.93,17.69,8.8,2.65,-3.53,8.53
TS,2009,-7.88,-2.16,2.25,8.16,14.03,18.15,19.53,21.12,16.17,8.77,5.76,-3.49,8.41
TS,2010,-4.92,-4.99,4.05,9.98,15.51,20.99,23.82,22.23,18.0,9.53,3.04,-4.88,9.44
TS,2011,-6.09,-4.85,0.44,8.48,15.48,19.33,23.03,20.61,17.38,9.3,5.74,0.01,9.15
TS,2012,-2.63,-0.35,7.4,7.61,17.15,18.76,24.17,21.32,16.77,10.77,1.4,0.13,10.26
TS,2013,-3.73,-3.55,-0.65,8.15,14.23,19.52,22.61,20.86,16.32,11.34,1.57,-2.61,8.74
TS,2014,-7.32,-7.32,-1.8,6.94,14.51,19.19,20.55,19.4,17.02,11.4,1.42,-0.63,7.87
TS,2015,-6.58,-10.45,-1.24,7.69,17.21,19.59,21.13,21.1,19.13,9.86,6.36,4.77,9.16
TS,2016,-4.57,-2.1,4.72,7.36,13.51,19.81,24.01,23.8,19.37,11.23,4.9,-2.16,10.02
TS,2017,-1.77,0.5,0.58,11.12,13.23,18.86,21.91,19.92,17.98,13.11,2.55,-3.2,9.61
TS,2018,-5.61,-0.93,-0.64,5.03,17.22,18.91,21.19,21.33,18.58,10.3,0.56,-1.07,8.8
TS,2019,-5.2,-3.2,0.16,8.95,15.5,18.4,22.45,20.87,18.64,11.68,1.15,-1.7,9.05
TS,2020,-1.63,-1.45,4.18,6.21,12.28,18.84,24.3,23.15,17.46,11.08,6.09,-1.7,9.94
TS,2021,-3.28,-5.05,3.18,8.93,13.44,20.58,22.0,22.82,17.25,13.3,2.83,1.32,9.87
TS,2022,-6.42,-3.94,2.55,6.98,15.08,19.08,23.62,22.51,16.85,8.85,4.69,-3.5,8.94
QV2M,1981,2.01,3.6,3.36,5.74,7.45,11.17,11.35,9.46,8.67,5.13,3.91,2.69,6.23
QV2M,1982,1.89,2.5,3.54,4.52,8.85,10.07,12.02,9.28,8.24,5.86,4.82,3.97,6.29
QV2M,1983,2.62,2.87,3.91,5.31,7.45,10.74,12.21,11.05,7.75,6.04,4.58,2.56,6.47
