-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  40.242   Longitude -86.195 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 258.9 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,1981,98.83,98.77,98.42,98.58,98.39,98.36,98.61,98.61,98.63,98.86,98.71,98.63,98.62
PS,1982,98.61,99.08,98.6,98.63,98.53,98.38,98.6,98.74,98.76,98.87,98.9,98.79,98.7
PS,1983,98.81,98.63,98.07,98.04,98.27,98.51,98.72,98.69,98.82,98.88,98.26,98.93,98.55
PS,1984,99.11,98.4,98.47,98.03,98.48,98.52,98.65,98.62,98.93,98.91,98.89,98.87,98.66
PS,1985,98.6,98.97,98.64,98.47,98.28,98.37,98.55,98.75,98.95,98.86,98.67,98.75,98.65
PS,1986,98.84,98.39,98.68,98.42,98.47,98.52,98.6,98.75,98.77,98.89,99.03,99.07,98.71
PS,1987,98.55,98.86,98.64,98.35,98.72,98.47,98.65,98.61,98.51,98.93,98.88,98.56,98.64
PS,1988,99.1,98.81,98.65,98.19,98.52,98.67,98.66,98.55,98.7,98.84,98.28,98.99,98.66
PS,1989,98.89,99.24,98.83,98.52,98.5,98.49,98.7,98.64,98.88,98.82,98.41,98.9,98.73
PS,1990,98.52,98.82,99.07,98.66,98.33,98.45,98.69,98.77,98.68,98.71,98.81,98.88,98.7
PS,1991,99.0,98.76,98.09,98.51,98.66,98.67,98.55,98.74,98.94,98.69,98.9,99.06,98.71
PS,1992,98.65,98.61,98.46,98.53,98.8,98.29,98.4,98.87,98.87,98.75,98.65,98.94,98.65
PS,1993,99.13,98.92,98.68,98.27,98.47,98.53,98.54,98.67,98.63,98.68,98.87,98.67,98.67
PS,1994,99.07,99.02,98.52,98.57,98.66,98.37,98.58,98.74,98.75,98.79,98.78,99.16,98.75
PS,1995,98.58,98.68,98.93,98.31,98.34,98.45,98.48,98.55,98.81,98.38,98.66,98.96,98.59
PS,1996,98.59,98.5,98.64,98.25,98.5,98.46,98.5,98.87,98.44,98.68,99.13,98.54,98.59
PS,1997,98.67,99.0,98.69,98.54,98.38,98.29,98.62,98.64,98.59,98.8,98.5,98.36,98.59
PS,1998,98.62,98.28,98.47,98.28,98.16,98.17,98.59,98.76,98.48,99.03,98.77,99.06,98.56
PS,1999,98.74,98.69,98.88,98.3,98.44,98.64,98.62,98.52,98.54,98.9,98.97,98.79,98.67
PS,2000,98.95,98.9,98.65,98.41,98.27,98.59,98.48,98.67,98.66,99.14,98.6,99.14,98.7
PS,2001,98.86,99.05,98.54,98.67,98.42,98.6,98.56,98.59,98.73,98.71,98.93,98.65,98.69
PS,2002,98.58,98.8,98.79,98.74,98.66,98.56,98.68,98.75,98.63,98.77,98.55,98.65,98.68
