-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  40.0909   Longitude -74.4177 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 25.66 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,1981,101.34,101.8,100.81,101.41,101.11,101.09,101.27,101.42,101.26,101.66,101.23,101.24,101.3
PS,1982,101.51,101.84,101.6,101.32,101.42,101.05,101.34,101.41,101.53,101.71,101.98,101.94,101.55
PS,1983,101.63,101.46,100.81,100.83,101.25,101.34,101.22,101.35,101.58,101.87,101.1,101.74,101.35
PS,1984,101.91,101.27,101.24,101.0,101.18,101.25,101.31,101.27,101.74,101.87,101.72,101.84,101.47
PS,1985,101.0,101.71,101.48,101.35,101.06,101.01,101.29,101.53,101.71,101.9,101.73,101.43,101.43
PS,1986,101.46,101.31,101.58,101.08,101.27,101.19,101.18,101.44,101.7,101.68,101.9,101.9,101.48
PS,1987,101.11,101.52,101.48,101.07,101.62,101.14,101.29,101.37,101.35,101.64,101.78,101.3,101.39
PS,1988,102.11,101.55,101.48,100.8,101.28,101.07,101.3,101.32,101.58,101.51,101.38,101.75,101.43
PS,1989,101.82,101.87,101.82,101.28,101.15,101.24,101.43,101.25,101.65,101.61,101.23,101.54,101.49
PS,1990,101.43,101.72,102.04,101.44,101.12,101.16,101.36,101.43,101.4,101.48,101.48,101.82,101.49
PS,1991,101.81,101.45,100.92,101.54,101.53,101.3,101.19,101.38,101.7,101.65,101.73,101.73,101.49
PS,1992,101.31,101.34,101.2,101.38,101.62,101.07,101.13,101.55,101.81,101.52,101.84,101.7,101.46
PS,1993,101.96,101.57,101.5,101.16,101.25,101.33,101.16,101.41,101.4,101.53,101.85,101.35,101.46
PS,1994,101.93,101.92,101.07,101.49,101.12,101.16,101.37,101.46,101.38,101.66,101.68,101.92,101.51
PS,1995,101.38,101.29,101.65,101.2,101.14,101.33,101.19,101.31,101.58,101.38,101.42,101.48,101.36
PS,1996,101.52,101.16,101.4,100.98,101.42,101.36,101.08,101.61,101.12,101.49,101.92,101.57,101.39
PS,1997,101.5,101.89,101.44,100.99,101.04,101.19,101.18,101.27,101.19,101.52,101.14,100.92,101.27
PS,1998,101.56,101.12,101.38,101.05,100.92,100.82,101.13,101.48,101.04,101.63,101.53,101.74,101.29
PS,1999,101.86,101.53,101.21,101.15,101.39,101.53,101.14,101.06,101.24,101.66,101.65,101.58,101.42
PS,2000,101.56,101.85,101.37,101.15,101.16,101.32,101.18,101.32,101.4,101.69,101.26,101.78,101.42
PS,2001,101.44,101.9,100.98,101.52,101.39,101.28,101.23,101.27,101.42,101.6,101.86,101.43,101.44
PS,2002,101.26,101.47,101.77,101.59,101.42,101.29,101.23,101.42,101.45,101.57,101.17,101.36,101.42
PS,2003,101.27,101.41,101.36,101.42,101.25,101.0,101.17,101.31,101.53,101.28,101.54,101.41,101.33
PS,2004,101.33,101.84,101.79,101.13,101.38,101.3,101.1,101.29,101.64,101.39,101.75,101.51,101.45
PS,2005,101.99,101.7,100.83,101.06,101.16,101.27,101.23,101.28,101.52,101.22,101.47,101.33,101.34
PS,2006,101.25,101.27,101.29,101.13,100.88,101.1,101.24,101.21,101.26,101.17,101.56,101.93,101.27
PS,2007,101.51,101.19,101.81,100.9,101.69,101.14,101.13,101.19,101.65,101.52,101.53,101.71,101.42
PS,2008,101.72,101.34,101.49,101.56,100.8,101.05,101.11,101.06,101.56,101.68,101.43,101.66,101.37
PS,2009,101.42,101.52,101.83,101.2,101.44,100.78,101.05,101.27,101.5,101.34,101.57,101.5,101.37
PS,2010,101.23,100.62,100.85,101.1,101.31,100.95,101.11,101.18,101.13,100.92,101.58,100.92,101.08
PS,2011,101.26,101.39,101.72,101.09,101.19,100.99,100.99,100.82,101.33,101.22,101.65,101.85,101.29
PS,2012,101.42,101.49,101.65,100.98,101.34,101.07,101.05,101.23,101.36,101.09,101.82,101.33,101.32
PS,2013,101.81,101.29,101.08,101.73,101.55,101.04,101.38,101.36,101.34,101.49,101.89,101.69,101.47
PS,2014,101.46,101.49,101.38,101.45,101.34,101.28,101.2,101.34,101.57,101.06,101.45,101.71,101.39
PS,2015,101.72,101.57,101.73,101.28,101.77,101.18,101.0,101.21,101.49,101.58,101.93,101.65,101.51
