-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  38.6814   Longitude -98.1481 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 498.35 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,1981,96.23,95.91,95.58,95.54,95.42,95.29,95.61,95.72,95.82,95.83,95.81,95.81,95.71
PS,1982,95.84,96.21,95.58,95.61,95.31,95.55,95.61,95.76,95.75,95.77,95.85,95.77,95.71
PS,1983,95.99,95.64,95.17,95.29,95.4,95.4,95.68,95.79,95.74,95.94,95.3,96.28,95.63
PS,1984,96.35,95.53,95.68,95.16,95.67,95.43,95.73,95.69,95.87,95.71,95.78,95.87,95.71
PS,1985,96.29,96.13,95.68,95.48,95.36,95.56,95.7,95.72,95.71,95.84,95.8,96.3,95.8
PS,1986,96.16,95.65,95.65,95.43,95.45,95.57,95.57,95.86,95.57,96.0,96.08,96.23,95.77
PS,1987,95.86,95.87,95.49,95.75,95.53,95.69,95.57,95.71,95.8,96.15,95.95,95.8,95.76
PS,1988,96.14,96.23,95.74,95.51,95.44,95.68,95.76,95.59,95.66,96.14,95.38,96.15,95.78
PS,1989,95.95,96.65,95.76,95.6,95.5,95.66,95.89,95.66,95.99,95.94,95.72,96.31,95.88
PS,1990,95.66,95.96,95.9,95.74,95.37,95.38,95.74,95.8,95.88,95.82,95.81,96.03,95.76
PS,1991,96.22,96.0,95.14,95.31,95.46,95.55,95.67,95.9,96.0,95.71,95.99,96.2,95.76
PS,1992,95.91,95.82,95.57,95.61,95.85,95.4,95.52,96.0,95.79,95.86,95.79,95.94,95.76
PS,1993,96.28,96.11,95.93,95.42,95.49,95.43,95.41,95.76,95.85,95.98,95.98,95.91,95.8
PS,1994,96.19,96.03,95.82,95.6,95.73,95.44,95.69,95.78,95.87,95.74,95.73,96.16,95.81
PS,1995,95.85,96.09,95.89,95.32,95.35,95.62,95.58,95.56,95.86,95.6,95.9,96.12,95.72
PS,1996,95.8,95.89,95.88,95.42,95.26,95.62,95.69,95.9,95.62,95.71,96.09,95.69,95.71
PS,1997,96.01,96.18,95.91,95.63,95.7,95.39,95.75,95.82,95.78,95.69,95.84,95.8,95.79
PS,1998,95.69,95.4,95.65,95.43,95.25,95.17,95.73,95.87,95.53,95.93,95.76,96.27,95.64
PS,1999,95.86,95.73,95.94,95.38,95.41,95.59,95.68,95.76,95.82,96.08,96.1,95.98,95.78
PS,2000,96.1,95.9,95.78,95.69,95.25,95.68,95.67,95.6,95.67,96.06,95.94,96.45,95.82
PS,2001,96.15,96.16,95.88,95.47,95.5,95.56,95.53,95.76,95.85,95.77,95.91,95.81,95.78
PS,2002,95.87,96.16,95.86,95.65,95.63,95.51,95.76,95.74,95.68,95.99,96.0,95.79,95.8
