-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  47.3948   Longitude -120.736 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 996.62 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,1981,90.33,90.1,90.01,90.06,90.05,90.14,90.31,90.22,90.28,90.06,89.96,89.77,90.11
PS,1982,89.62,89.99,89.54,89.9,90.23,90.05,90.27,90.32,90.32,90.26,89.84,89.96,90.03
PS,1983,89.72,89.44,89.3,89.92,90.2,90.02,90.19,90.3,90.32,90.29,89.47,90.03,89.94
PS,1984,90.69,90.1,90.08,89.97,90.11,90.13,90.39,90.22,90.25,89.99,89.58,89.85,90.11
PS,1985,90.85,90.21,89.97,90.11,90.05,90.32,90.36,90.31,90.21,90.05,89.87,90.82,90.26
PS,1986,90.08,89.62,90.0,90.07,89.99,90.16,90.33,90.32,89.98,90.53,90.24,90.46,90.15
PS,1987,90.19,90.13,89.91,90.18,90.09,90.31,90.06,90.41,90.48,90.61,90.3,89.96,90.22
PS,1988,90.21,90.55,90.37,89.87,90.08,90.18,90.44,90.24,90.38,90.43,89.58,90.37,90.23
PS,1989,90.11,90.61,89.73,90.21,90.15,90.23,90.37,90.16,90.32,90.33,90.2,90.68,90.26
PS,1990,89.74,89.95,90.27,90.09,89.93,90.12,90.32,90.31,90.47,90.13,90.0,90.13,90.12
PS,1991,90.4,90.27,89.41,90.12,90.05,90.15,90.41,90.3,90.54,90.33,90.34,90.12,90.2
PS,1992,90.1,89.97,90.09,90.04,90.28,89.99,90.27,90.44,90.15,90.16,90.39,89.75,90.14
PS,1993,89.9,90.09,90.24,89.94,89.9,90.07,90.25,90.37,90.46,90.47,90.48,90.23,90.2
PS,1994,90.39,89.68,90.26,90.06,90.07,90.22,90.37,90.33,90.38,90.07,89.7,89.91,90.12
PS,1995,89.7,90.27,89.73,89.96,90.04,90.2,90.28,90.08,90.33,90.29,90.01,90.01,90.07
PS,1996,89.73,89.86,90.15,90.03,90.02,90.3,90.38,90.33,90.13,90.12,90.0,89.4,90.04
PS,1997,90.0,90.45,90.0,90.16,90.23,90.02,90.34,90.31,90.1,90.02,89.96,90.39,90.16
PS,1998,89.32,89.27,89.89,90.08,89.85,90.14,90.35,90.51,90.08,90.32,89.63,90.28,89.98
PS,1999,89.95,89.55,89.72,90.3,90.17,90.11,90.31,90.25,90.44,90.5,90.01,90.57,90.16
PS,2000,90.01,89.86,90.17,90.2,90.02,90.31,90.33,90.3,90.28,90.15,90.44,90.48,90.21
PS,2001,90.42,90.11,90.14,89.95,90.35,90.25,90.27,90.32,90.23,90.21,89.9,89.77,90.16
PS,2002,90.06,90.5,90.02,90.08,90.14,90.24,90.39,90.41,90.19,90.51,90.42,89.68,90.22
PS,2003,90.51,90.17,89.7,89.64,90.16,90.17,90.39,90.36,90.35,90.29,89.98,89.86,90.13
PS,2004,90.06,90.09,90.3,90.28,90.04,90.3,90.27,90.22,90.17,89.9,90.57,90.14,90.19
PS,2005,90.11,90.31,89.97,90.06,90.01,89.92,90.29,90.34,90.3,90.14,90.27,90.13,90.15
PS,2006,89.69,90.37,89.53,89.94,90.24,90.39,90.34,90.31,90.35,90.36,89.62,90.31,90.12
PS,2007,90.58,89.83,90.24,90.11,90.24,90.16,90.28,90.16,90.23,90.16,90.39,89.93,90.19
PS,2008,89.68,90.02,90.23,90.14,90.19,90.28,90.28,90.11,90.41,90.54,90.3,89.79,90.17
PS,2009,90.62,89.99,89.91,90.19,90.15,90.03,90.37,90.3,90.33,90.13,89.98,90.18,90.18
PS,2010,89.7,89.96,89.99,89.69,90.02,90.2,90.28,90.13,90.13,90.25,90.03,89.61,90.0
PS,2011,90.31,89.94,89.53,89.9,89.96,90.0,90.16,90.2,90.37,90.22,89.83,90.69,90.09
PS,2012,90.1,90.14,89.39,89.93,90.24,90.02,90.27,90.3,90.54,90.11,89.98,89.48,90.04
PS,2013,90.48,90.31,90.25,90.23,90.27,90.19,90.29,90.24,89.9,90.51,90.31,90.5,90.29
PS,2014,90.54,89.76,89.91,90.05,90.23,90.1,90.37,90.3,90.22,90.02,90.21,90.07,90.15
