-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  31.4242   Longitude -99.027 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 440.16 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,1981,96.97,96.82,96.41,96.53,96.06,96.22,96.45,96.39,96.56,96.54,96.63,96.64,96.52
PS,1982,96.63,96.87,96.35,96.36,96.16,96.16,96.41,96.47,96.45,96.62,96.68,96.63,96.48
PS,1983,96.72,96.33,95.93,95.99,96.1,96.15,96.54,96.53,96.53,96.66,96.27,96.93,96.39
PS,1984,97.15,96.5,96.26,95.93,96.27,96.28,96.44,96.42,96.6,96.44,96.76,96.72,96.48
PS,1985,97.0,96.85,96.45,96.35,96.2,96.35,96.46,96.39,96.5,96.53,96.44,97.04,96.55
PS,1986,97.06,96.41,96.57,96.28,96.16,96.33,96.54,96.47,96.47,96.73,96.74,96.94,96.56
PS,1987,96.68,96.44,96.39,96.52,96.29,96.41,96.49,96.42,96.49,96.86,96.76,96.61,96.53
PS,1988,97.11,96.92,96.55,96.23,96.33,96.41,96.53,96.32,96.38,96.75,96.4,97.02,96.58
PS,1989,96.88,97.1,96.48,96.39,96.16,96.27,96.49,96.37,96.55,96.7,96.65,97.01,96.58
PS,1990,96.71,96.68,96.65,96.41,96.11,96.28,96.56,96.59,96.57,96.68,96.77,96.79,96.57
PS,1991,96.87,96.88,96.14,96.08,96.18,96.33,96.52,96.55,96.71,96.5,96.89,96.96,96.55
PS,1992,96.84,96.54,96.42,96.38,96.47,96.02,96.45,96.65,96.51,96.6,96.56,96.74,96.52
PS,1993,96.91,96.7,96.58,96.18,96.19,96.24,96.35,96.47,96.56,96.63,96.87,96.82,96.54
PS,1994,96.93,96.77,96.52,96.37,96.35,96.21,96.38,96.49,96.59,96.38,96.61,96.86,96.54
PS,1995,96.7,96.8,96.57,96.08,96.0,96.3,96.32,96.26,96.48,96.49,96.79,96.76,96.46
PS,1996,96.61,96.64,96.58,96.31,96.06,96.31,96.39,96.54,96.28,96.49,96.74,96.7,96.47
PS,1997,96.87,96.78,96.6,96.24,96.38,96.12,96.49,96.51,96.39,96.49,96.59,96.56,96.5
PS,1998,96.41,96.1,96.35,96.25,96.02,96.09,96.42,96.54,96.12,96.66,96.63,96.96,96.38
PS,1999,96.58,96.68,96.46,96.16,96.18,96.29,96.55,96.36,96.37,96.74,96.96,96.86,96.52
PS,2000,96.87,96.8,96.35,96.42,96.11,96.41,96.38,96.54,96.37,96.82,96.62,97.1,96.57
PS,2001,96.93,96.79,96.49,96.48,96.29,96.33,96.37,96.49,96.48,96.7,96.74,96.72,96.57
PS,2002,96.72,97.05,96.54,96.38,96.29,96.28,96.55,96.44,96.31,96.47,96.86,96.65,96.54
