-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  44.6493   Longitude -100.2575 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 538.45 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,1981,95.67,95.3,95.2,95.03,95.03,94.79,95.14,95.21,95.31,95.19,95.33,95.18,95.2
PS,1982,95.33,95.56,94.93,95.1,94.84,95.11,95.01,95.29,95.25,95.08,95.27,95.14,95.16
PS,1983,95.27,95.06,94.89,95.05,95.01,94.86,95.0,95.26,95.12,95.45,94.95,95.72,95.14
PS,1984,95.62,95.06,95.32,94.92,95.09,94.86,95.17,95.1,95.38,95.05,95.01,95.27,95.16
PS,1985,95.71,95.51,95.12,94.9,94.77,95.08,95.19,95.15,95.2,95.2,95.5,95.62,95.24
PS,1986,95.37,95.21,95.1,94.97,95.06,95.01,95.0,95.29,95.11,95.52,95.44,95.57,95.22
PS,1987,95.18,95.44,95.2,95.31,94.97,95.12,94.81,95.27,95.25,95.62,95.46,95.15,95.23
PS,1988,95.39,95.59,95.12,95.09,94.81,95.01,95.15,94.93,95.12,95.55,94.79,95.39,95.16
PS,1989,95.16,96.17,95.39,95.1,95.01,95.04,95.32,95.01,95.36,95.38,95.01,95.69,95.3
PS,1990,94.83,95.38,95.38,95.15,94.99,94.83,95.25,95.21,95.33,95.13,95.06,95.39,95.16
PS,1991,95.54,95.37,94.62,94.82,94.97,94.93,95.16,95.32,95.34,95.23,95.45,95.4,95.18
PS,1992,95.18,95.32,95.2,95.11,95.22,94.94,95.15,95.42,94.99,95.37,95.4,95.28,95.22
PS,1993,95.68,95.75,95.43,95.06,95.09,94.87,94.95,95.24,95.31,95.38,95.3,95.19,95.27
PS,1994,95.74,95.46,95.28,95.18,95.07,94.98,95.16,95.27,95.23,95.04,94.99,95.51,95.24
PS,1995,95.24,95.49,95.31,95.04,95.01,95.1,94.96,94.9,95.34,95.01,95.26,95.55,95.18
PS,1996,95.36,95.22,95.5,94.99,95.1,95.11,95.24,95.28,95.05,95.04,95.61,95.13,95.22
PS,1997,95.45,95.57,95.3,95.2,95.23,94.84,95.2,95.31,95.21,94.98,95.25,95.21,95.23
PS,1998,95.13,94.75,95.39,95.03,94.83,94.76,95.3,95.34,94.99,95.34,95.15,95.54,95.14
PS,1999,95.33,94.96,95.37,95.15,94.81,94.97,95.0,95.19,95.24,95.52,95.4,95.32,95.19
PS,2000,95.45,95.29,95.23,95.24,94.78,94.97,95.15,95.11,95.07,95.48,95.23,95.9,95.24
PS,2001,95.42,95.69,95.38,94.99,95.02,94.98,95.04,95.21,95.29,95.08,95.25,95.07,95.2
PS,2002,95.16,95.46,95.57,95.13,95.2,94.86,95.07,95.16,95.03,95.57,95.3,95.05,95.21
PS,2003,95.81,95.32,94.95,94.93,95.09,94.95,95.09,95.31,95.16,95.13,95.25,95.14,95.18
PS,2004,95.52,95.44,95.36,95.2,94.86,95.22,95.12,95.22,95.04,94.97,95.61,95.23,95.23
PS,2005,95.76,95.44,94.98,95.06,94.98,94.67,95.06,95.16,95.11,95.35,95.01,95.21,95.15
PS,2006,94.85,95.49,95.3,94.77,94.97,95.19,95.04,95.16,95.13,95.13,95.28,95.47,95.15
PS,2007,95.41,95.3,95.26,95.26,95.01,94.88,95.13,95.06,95.06,95.13,95.45,95.25,95.18
PS,2008,95.17,95.15,95.28,95.04,94.8,94.9,94.95,95.05,95.36,95.56,95.25,95.17,95.14
PS,2009,95.4,95.39,95.1,95.21,95.1,94.99,95.26,95.19,95.38,95.14,95.3,95.39,95.24
PS,2010,95.47,95.57,95.16,94.74,94.97,94.97,94.98,94.86,95.13,95.19,95.15,95.37,95.13
PS,2011,95.37,95.31,95.39,94.7,94.82,94.76,94.92,95.02,95.46,95.15,95.05,95.48,95.12
PS,2012,95.18,95.4,94.7,95.04,94.94,94.74,95.04,95.15,95.33,95.13,95.46,95.07,95.1
PS,2013,95.38,95.21,95.48,95.18,95.05,95.0,95.24,95.23,94.97,95.12,95.51,95.51,95.24
PS,2014,95.24,95.38,95.25,94.89,95.11,94.81,95.26,95.17,95.27,95.14,95.3,95.5,95.19
PS,2015,95.69,95.72,95.51,95.07,95.25,95.09,94.96,95.09,95.06,95.37,95.14,94.98,95.24
PS,2016,95.23,95.28,94.88,95.07,95.13,95.09,95.0,95.19,95.24,95.17,95.27,95.39,95.16
PS,2017,95.21,95.0,95.47,95.11,94.95,94.86,95.2,95.33,95.18,95.17,95.29,95.62,95.2
PS,2018,95.68,95.62,95.35,95.46,95.01,94.81,95.44,95.08,95.27,95.45,95.38,95.35,95.32
PS,2019,95.47,95.57,95.69,95.02,94.97,94.96,95.16,95.18,94.99,95.17,95.4,95.15,95.23
PS,2020,95.34,95.41,95.28,95.1,95.34,94.76,95.07,95.01,95.34,95.44,95.24,95.34,95.22
PS,2021,95.33,95.59,95.29,95.18,95.35,94.93,95.27,94.99,95.07,95.06,95.37,94.76,95.18
PS,2022,95.51,95.69,95.27,94.78,94.8,94.98,95.1,95.2,95.26,95.21,95.36,95.2,95.19
TS,1981,-4.81,-3.7,3.94,12.23,15.13,21.82,25.19,24.4,18.73,8.98,2.83,-6.3,9.94
TS,1982,-15.28,-6.41,0.19,6.83,15.33,19.12,25.23,24.64,16.97,8.14,-2.38,-4.62,7.4
TS,1983,-4.07,-1.25,1.21,6.17,13.46,20.13,26.91,27.94,17.74,9.02,0.64,-15.2,8.61
TS,1984,-6.45,-0.65,-0.4,7.41,14.38,20.8,25.66,25.94,15.12,8.58,0.64,-8.67,8.55
TS,1985,-10.63,-7.58,1.44,11.15,19.53,19.39,26.46,22.05,15.28,8.19,-6.85,-12.26,7.27
TS,1986,-4.48,-5.43,4.58,7.63,15.37,22.19,25.45,22.49,15.5,9.28,-2.06,-3.98,8.98
TS,1987,-4.14,0.23,0.73,11.57,19.23,24.05,27.21,22.08,17.83,7.36,2.67,-3.13,10.51
TS,1988,-9.92,-6.02,2.73,9.85,18.25,27.95,27.3,26.3,17.92,8.65,0.87,-5.1,9.94
TS,1989,-5.08,-10.38,-0.86,9.51,16.23,22.05,27.83,25.79,17.26,9.37,0.37,-9.27,8.68
TS,1990,-2.73,-3.07,3.2,9.09,15.2,22.44,25.0,25.29,20.37,9.07,2.62,-8.35,9.9
TS,1991,-8.74,-0.92,3.02,9.95,16.97,23.2,25.65,25.26,17.8,8.0,-2.46,-3.48,9.58
TS,1992,-3.65,-0.32,3.96,9.23,18.64,20.12,20.37,21.19,17.37,9.37,-1.7,-7.07,8.98
