-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  43.0972   Longitude -74.967 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 415.6 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,1981,96.32,96.85,95.95,96.57,96.53,96.46,96.79,96.9,96.65,96.92,96.47,96.35,96.56
PS,1982,96.42,96.96,96.68,96.47,96.85,96.52,96.8,96.83,96.97,97.05,97.07,97.0,96.8
PS,1983,96.77,96.71,96.22,96.21,96.54,96.81,96.7,96.85,97.02,97.2,96.3,96.76,96.67
PS,1984,96.94,96.45,96.48,96.36,96.47,96.68,96.73,96.77,97.13,97.28,96.87,96.88,96.75
PS,1985,95.95,96.74,96.63,96.55,96.4,96.4,96.72,97.01,97.17,97.19,97.06,96.39,96.68
PS,1986,96.46,96.45,96.65,96.46,96.61,96.57,96.66,96.88,97.03,97.0,97.09,97.04,96.74
PS,1987,96.24,96.71,96.78,96.49,96.94,96.54,96.78,96.84,96.77,96.9,96.95,96.4,96.7
PS,1988,97.02,96.55,96.61,96.08,96.68,96.51,96.78,96.75,96.93,96.69,96.48,96.7,96.65
PS,1989,96.81,96.96,97.05,96.56,96.51,96.69,96.93,96.76,97.09,96.91,96.24,96.54,96.75
PS,1990,96.4,96.78,97.17,96.62,96.47,96.5,96.87,96.99,96.77,96.75,96.66,96.87,96.74
PS,1991,96.86,96.51,96.17,96.76,96.89,96.8,96.71,96.87,97.1,96.99,96.95,96.79,96.78
PS,1992,96.38,96.47,96.34,96.62,97.03,96.49,96.57,96.98,97.21,96.79,97.01,96.84,96.73
PS,1993,97.0,96.7,96.78,96.49,96.61,96.71,96.67,96.9,96.79,96.8,96.98,96.52,96.75
PS,1994,96.91,96.98,96.29,96.66,96.46,96.54,96.84,96.88,96.81,96.99,96.84,97.2,96.78
PS,1995,96.46,96.28,96.89,96.46,96.51,96.8,96.64,96.85,97.03,96.6,96.52,96.53,96.63
PS,1996,96.64,96.23,96.55,96.23,96.74,96.76,96.51,97.1,96.61,96.82,97.04,96.73,96.67
PS,1997,96.4,96.92,96.57,96.34,96.29,96.65,96.7,96.75,96.61,96.88,96.41,96.07,96.55
PS,1998,96.75,96.53,96.54,96.44,96.42,96.22,96.6,97.0,96.48,96.99,96.69,96.82,96.63
PS,1999,96.89,96.72,96.46,96.5,96.82,96.95,96.65,96.64,96.73,96.92,96.79,96.71,96.73
PS,2000,96.64,96.87,96.6,96.46,96.48,96.71,96.7,96.83,96.81,97.07,96.49,96.79,96.71
PS,2001,96.52,96.92,96.28,96.83,96.81,96.77,96.71,96.75,96.87,96.8,97.04,96.55,96.73
PS,2002,96.29,96.52,96.88,96.84,96.69,96.7,96.75,97.0,96.92,96.98,96.33,96.47,96.7
PS,2003,96.32,96.49,96.51,96.77,96.62,96.51,96.6,96.81,97.05,96.53,96.71,96.52,96.62
PS,2004,96.31,96.97,96.94,96.48,96.7,96.72,96.6,96.76,97.19,96.77,96.98,96.59,96.75
PS,2005,97.16,96.88,96.04,96.39,96.62,96.66,96.77,96.79,96.98,96.72,96.56,96.39,96.66
PS,2006,96.37,96.27,96.48,96.5,96.33,96.59,96.7,96.76,96.71,96.43,96.94,96.96,96.59
PS,2007,96.54,96.16,96.95,96.24,97.09,96.61,96.62,96.72,97.06,96.86,96.69,96.8,96.7
PS,2008,96.73,96.43,96.66,96.88,96.21,96.46,96.57,96.6,97.09,97.01,96.61,96.67,96.66
PS,2009,96.39,96.54,97.03,96.48,96.75,96.31,96.51,96.77,97.02,96.7,96.99,96.61,96.68
PS,2010,96.37,95.83,96.36,96.39,96.7,96.4,96.64,96.71,96.55,96.27,96.85,96.07,96.43
PS,2011,96.34,96.42,96.89,96.33,96.59,96.47,96.52,96.34,96.81,96.59,96.82,96.94,96.59
PS,2012,96.42,96.6,96.84,96.31,96.72,96.53,96.6,96.71,96.76,96.47,97.06,96.53,96.63
PS,2013,96.76,96.42,96.33,96.94,96.86,96.49,96.88,96.81,96.78,96.82,96.97,96.74,96.73
PS,2014,96.39,96.58,96.58,96.68,96.68,96.74,96.62,96.83,97.05,96.39,96.55,96.93,96.67
