Delaware August Palmer Modified Drought Index (PMDI)
Missing: -99
Date,Value
197408,-0.74
197508,1.89
197608,-2.65
197708,-3.09
197808,2.28
197908,2.85
198008,-1.54
198108,-1.52
198208,-0.49
198308,0.10
198408,1.41
198508,-1.62
198608,-3.49
198708,-3.26
198808,-2.31
198908,3.97
199008,0.79
199108,-1.94
199208,-0.19
199308,-1.79
199408,0.72
199508,-3.23
199608,2.96
199708,-0.31
199808,-1.26
199908,-3.71
200008,2.10
200108,1.42
200208,-3.80
200308,3.70
200408,1.78
200508,-0.09
200608,0.10
200708,-2.25
200808,-2.45
200908,1.95
201008,-3.00
201108,-0.37
201208,-3.50
201308,3.07
201408,0.17
201508,-0.38
201608,-0.54
201708,1.97
201808,1.38
201908,-0.05
202008,1.28
202108,0.42
202208,-2.83
202308,-1.24
